train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
TRN1721,76.71,95.95,5.01,79,12363,287,4,0
TRN5445,68.19,88.04,2.57,74,5689,309,7,0
TRN4069,91.13,92.8,6.06,97,14753,212,10,1
TRN2309,81.84,86.53,2.88,55,12540,320,7,1
TRN4782,87.64,101.06,4.13,60,11287,298,6,1
TRN4770,62.67,101.9,0.52,81,6169,122,13,0
TRN3477,73.14,94.17,3.73,66,11808,154,3,0
TRN3656,65.1,92.78,2.92,59,5010,167,2,1
TRN3530,67.04,101.54,3.8,54,6705,63,7,0
TRN4997,97.86,98.77,2.02,79,13316,163,4,0
TRN5762,72.21,96.86,6.25,79,2610,144,6,0
TRN2576,93.68,97.13,3.07,89,2416,139,11,0
TRN1079,81.11,97.96,3.95,82,8095,130,1,0
TRN3718,70.2,101.43,3.26,81,10530,8,1,1
TRN2695,107.98,99.79,3.99,69,12166,115,3,0
TRN3653,88.65,98.38,5.22,89,2996,120,4,0
TRN5305,75.05,106.1,7.15,58,3950,229,5,0
TRN4295,90.05,74.55,5.76,61,12202,176,3,1
TRN4213,99.93,89.61,1.66,97,9217,337,1,0
TRN1816,73.96,93.91,4.38,72,6586,65,14,0
TRN3424,101.91,104.29,1.89,83,5800,314,5,1
TRN2933,107.18,98.24,5.82,53,4778,363,3,1
TRN2134,90.19,93.55,4.25,77,2718,28,10,0
TRN5469,86.9,105.61,2.99,85,14150,11,13,1
TRN1968,89.76,105.79,3.75,90,4589,103,13,0
TRN2319,88.46,103.19,3.51,74,7152,317,4,0
TRN2890,81.26,107.38,4.65,77,6491,105,14,0
TRN3242,73.95,101.05,4.4,84,12415,71,0,0
TRN3215,87.11,98.45,3.71,57,14912,278,1,0
TRN4922,97.66,103.37,4.98,50,4895,299,12,0
TRN5417,84.3,84.91,3.38,65,4556,301,2,1
TRN3359,90.09,94.3,2.41,96,14290,16,12,1
TRN1871,94.57,88.34,2.44,96,2837,359,1,0
TRN1236,90.23,86.79,3.26,67,8281,66,4,0
TRN5678,87.27,113.87,4.33,55,7604,326,3,0
TRN1848,102.2,113.12,5.9,87,8678,219,0,0
TRN3062,71.17,99.95,3.17,57,13167,285,8,1
TRN2800,87.79,101.74,2.82,90,5601,41,5,0
TRN2652,82.55,88.65,4.09,60,6371,116,2,0
TRN4724,97.67,97.01,2.6,94,5972,141,6,0
TRN4287,106.52,84.65,2.85,83,4851,68,3,0
TRN4165,94.84,112.12,4.01,87,1558,217,3,0
TRN3414,76.31,91.45,4.31,94,12201,326,2,1
TRN1478,84.38,92.45,3.16,93,6051,206,9,0
TRN4259,84.7,98.58,6.91,81,13524,315,6,1
TRN1034,99.67,73.6,3.72,57,12929,150,12,1
TRN1657,59.63,85.42,4.57,98,9299,60,14,0
TRN5971,84.73,97.78,3.29,74,2134,24,11,0
TRN2837,78.07,97.16,6.13,76,12709,6,5,1
TRN1232,96.6,92.48,3.37,57,6744,227,0,0
TRN2764,69.4,99.29,5.76,54,13325,177,12,0
TRN2254,90.44,95.38,1.85,79,7354,278,0,0
TRN5537,75.07,95.61,3.65,65,12762,233,10,0
TRN5509,61.5,97.04,3.67,56,12744,140,0,0
TRN1354,75.12,84.02,2.51,64,9079,72,13,1
TRN4392,75.33,92.38,1.44,71,3406,85,4,0
TRN2354,81.19,87.04,4.29,73,10779,80,6,0
TRN5861,85.75,88.74,3.77,54,4642,207,0,0
TRN5203,106.0,92.71,5.6,80,8532,41,3,0
TRN3768,91.48,104.76,1.61,57,14427,160,6,1
TRN1162,107.97,98.91,4.6,62,5890,30,0,1
TRN1462,79.57,100.64,2.72,82,11143,36,6,0
TRN4843,79.41,104.56,6.28,82,11539,329,10,1
TRN4058,73.67,92.52,5.57,91,13024,16,11,0
TRN4144,78.96,95.13,5.69,92,6207,141,12,0
TRN3977,86.5,106.64,4.24,96,12591,351,8,0
TRN5159,70.42,85.77,5.24,61,9492,152,14,0
TRN5641,89.66,96.54,5.21,91,4596,84,2,0
TRN1026,86.47,96.4,2.91,92,10085,296,6,1
TRN3374,86.81,102.66,2.35,92,4730,152,4,0
TRN2751,88.51,88.4,5.56,97,9366,119,10,1
TRN4917,57.92,94.72,5.18,59,14678,46,8,0
TRN4664,103.28,98.93,4.8,53,6926,312,4,0
TRN5887,72.72,107.43,2.5,51,11809,318,0,1
TRN1623,86.54,96.4,4.87,97,8239,71,0,0
TRN5028,88.39,110.16,3.39,77,13790,253,3,0
TRN3557,83.79,87.71,1.08,97,5964,270,13,0
TRN1631,96.46,94.6,5.8,88,5042,347,5,0
TRN4383,108.59,94.49,6.28,99,7655,340,0,0
TRN3502,96.09,89.45,3.57,67,14137,215,3,0
TRN2670,74.81,83.04,4.11,91,6019,285,14,0
TRN4361,66.43,105.5,2.62,91,12091,226,10,0
TRN3585,65.98,101.33,2.56,99,7624,223,14,0
TRN4294,69.72,94.63,4.01,99,11002,74,14,0
TRN2987,74.6,105.35,3.55,51,7807,318,1,0
TRN3744,93.0,98.65,3.07,79,11985,345,2,1
TRN4035,77.0,86.47,4.76,60,6571,82,10,0
TRN2641,98.2,101.47,1.35,71,14491,333,13,1
TRN1637,71.15,100.14,0.01,52,11541,41,3,0
TRN2093,97.55,105.38,2.85,53,12163,106,7,0
TRN5154,77.46,103.23,3.18,88,4774,140,7,0
TRN1577,77.11,91.55,4.5,55,12622,116,12,1
TRN3884,81.69,99.15,5.05,51,11115,119,8,0
TRN2198,93.99,97.61,3.6,88,11977,52,3,0
TRN4508,103.58,96.66,7.13,67,8789,11,10,1
TRN2922,101.97,97.17,2.51,56,2216,148,8,1
TRN5451,75.39,92.86,6.56,57,6086,19,4,1
TRN4756,66.33,86.64,1.43,94,12393,328,2,0
TRN3899,88.79,100.3,6.72,89,5758,35,14,0
TRN5646,95.01,90.73,6.04,76,7055,263,3,1
TRN5400,69.34,100.7,6.79,58,5788,350,2,1
TRN4789,74.28,91.9,1.75,78,11994,257,4,0
TRN3795,67.5,95.53,2.4,70,8229,303,4,1
TRN4128,93.64,102.87,3.87,81,10934,143,0,0
TRN4085,103.62,91.4,4.77,69,6953,144,2,0
TRN2277,73.2,106.9,4.55,81,4778,52,4,0
TRN2415,70.78,96.31,5.56,64,4331,209,5,0
TRN3386,76.33,93.66,1.82,66,1671,296,0,0
TRN1159,96.97,98.21,5.32,97,8032,337,13,1
TRN4513,77.81,117.73,4.01,52,10754,323,13,1
TRN2209,85.56,106.37,3.86,57,11253,357,8,0
TRN3520,92.82,99.07,4.38,50,14592,62,4,1
TRN3627,83.82,88.85,4.16,80,12215,242,2,0
TRN3378,77.73,103.39,4.39,62,5428,285,12,0
TRN5641,58.79,93.43,3.26,60,6179,164,5,1
TRN4426,95.79,98.08,4.39,85,5760,312,2,0
TRN5719,81.24,83.32,6.97,95,4836,18,9,0
TRN5565,86.67,87.85,3.44,83,4694,83,5,0
TRN4859,90.87,91.93,4.07,61,3847,214,0,1
TRN5376,83.77,99.19,3.51,92,2821,114,13,0
TRN5853,86.38,93.9,5.2,58,12491,22,3,1
TRN1755,96.6,88.9,4.42,88,6802,162,10,1
TRN5471,91.19,108.4,3.1,89,8527,12,6,0
TRN5914,78.0,97.19,5.04,98,6243,346,7,0
TRN1034,75.28,107.4,0.9,57,2708,10,3,0
TRN3867,81.25,85.82,4.72,71,3028,86,12,0
TRN5196,97.61,102.92,3.63,77,1414,185,12,1
TRN3950,83.88,94.45,3.81,63,10572,239,0,1
TRN4248,69.76,80.43,2.15,100,1032,362,11,0
TRN5866,67.4,84.55,5.79,97,7602,142,9,1
TRN1860,76.28,85.24,3.38,96,4530,51,6,0
TRN4956,89.52,98.03,5.98,69,13950,293,1,1
TRN1174,86.57,94.58,4.61,92,11811,197,7,0
TRN2954,96.21,99.15,6.2,51,2761,259,8,0
TRN2905,84.03,87.35,6.47,53,6604,289,0,1
TRN3163,65.24,88.17,4.91,96,13264,105,10,0
TRN4568,74.94,104.77,3.96,78,6238,152,0,0
TRN2730,98.26,99.25,2.92,76,3429,299,11,0
TRN1761,78.2,91.63,3.4,79,7313,49,8,0
TRN2879,61.66,88.34,5.46,58,10631,72,12,1
TRN4737,92.26,87.38,3.85,84,10635,194,13,0
TRN3823,86.58,96.6,4.91,83,11568,282,9,0
TRN5369,98.24,80.32,2.19,83,12572,95,4,0
TRN4259,85.43,90.51,5.18,72,13899,197,13,1
TRN1416,103.3,83.1,5.1,75,5729,287,9,0
TRN2015,85.79,109.21,4.21,67,10016,8,9,0
TRN3611,71.59,90.41,3.17,75,14012,267,0,1
TRN5172,101.55,98.23,6.88,63,1488,84,12,0
TRN3163,65.25,86.48,5.96,89,13771,209,10,0
TRN3556,92.62,100.28,6.49,55,10673,231,13,1
TRN4665,85.37,79.98,4.71,50,11294,152,3,1
TRN4339,85.77,80.55,2.7,75,7526,57,1,0
TRN5288,86.24,101.18,2.12,77,14688,172,0,0
TRN4735,81.61,95.66,5.43,98,9768,231,13,0
TRN2264,57.69,87.73,5.05,80,1612,237,0,0
TRN1454,90.58,72.66,3.66,68,3121,287,6,1
TRN4629,83.29,79.48,5.49,63,9585,3,3,0
TRN4891,68.89,114.49,4.41,91,2605,70,5,0
TRN3902,77.58,97.53,3.61,73,13577,156,14,0
TRN2108,88.21,101.08,3.12,85,11919,252,5,0
TRN3326,84.69,83.11,5.27,84,7809,137,7,0
TRN1476,99.69,82.54,2.15,63,6164,41,10,1
TRN4803,80.93,91.01,3.2,67,7456,284,5,0
TRN3730,77.82,94.49,2.79,62,4018,166,13,0
TRN1547,88.57,97.63,4.36,89,2348,19,3,1
TRN5492,72.74,97.99,3.63,54,8267,242,13,1
TRN4711,99.38,90.06,2.88,50,14673,65,9,0
TRN5536,64.21,105.92,3.67,63,2758,60,2,0
TRN1197,80.8,99.52,4.81,80,2993,308,0,1
TRN4923,84.77,95.11,2.86,53,3720,248,3,1
TRN2542,59.26,84.52,3.76,87,13463,223,12,0
TRN2431,92.56,85.32,4.48,63,12386,94,6,1
TRN4749,102.58,88.77,4.36,69,14851,302,1,0
TRN3414,78.88,112.68,3.2,69,9193,55,3,0
TRN3170,83.75,99.08,4.45,95,13627,59,0,1
TRN3976,104.99,84.8,5.74,82,6841,350,3,1
TRN5259,112.18,94.44,4.51,92,13198,96,13,1
TRN1164,72.75,95.33,3.85,91,10950,317,3,1
TRN4243,95.52,90.78,3.99,82,9753,346,0,0
TRN1472,76.92,94.45,3.29,53,9547,96,14,0
TRN1399,80.45,76.24,5.17,93,6125,23,6,0
TRN1173,96.23,107.98,3.36,81,9789,252,0,1
TRN2029,103.15,83.01,3.62,63,11408,210,13,1
TRN2568,80.44,87.07,4.94,56,14754,208,4,0
TRN1754,84.26,89.31,3.27,53,13403,286,1,1
TRN1565,102.25,90.27,4.62,70,6613,263,8,0
TRN5337,73.43,91.76,3.65,77,7372,258,9,1
TRN4885,75.6,98.87,4.86,87,8573,40,4,0
TRN1615,88.32,91.9,4.04,95,13959,343,4,0
TRN3618,85.44,81.27,4.52,56,10779,51,0,0
TRN5118,76.36,85.79,3.22,59,12737,22,4,0
TRN5400,87.79,93.57,6.8,58,2571,149,4,0
TRN1055,91.37,96.54,4.58,60,8380,128,6,1
TRN4955,87.07,84.82,7.03,76,1463,199,9,0
TRN1380,92.97,87.35,6.31,70,4239,316,11,0
TRN5322,113.08,91.95,5.21,75,11056,240,0,1
TRN1493,85.14,110.36,3.41,58,8649,51,7,1
TRN5094,70.16,95.48,4.12,70,7190,115,3,0
TRN4876,79.14,112.13,3.1,95,12278,21,10,0
TRN5620,82.64,103.6,5.67,51,14194,119,11,0
TRN4664,90.74,82.09,3.07,72,13803,43,11,1
TRN2215,99.33,92.78,7.1,70,12411,77,8,0
TRN1387,94.12,97.49,3.17,63,10154,189,11,1
TRN5638,77.19,114.29,2.21,97,10231,18,13,0
TRN3093,77.18,93.73,4.62,74,5971,177,2,1
TRN5156,97.39,82.85,2.41,78,14910,184,9,1
TRN3329,76.2,95.36,5.23,72,5433,247,0,0
TRN1106,91.58,82.48,3.91,86,10647,74,14,1
TRN3324,64.38,91.42,4.48,98,10559,286,11,1
TRN3151,81.29,88.72,7.0,69,5951,51,0,0
TRN5646,89.13,95.33,3.82,50,14774,261,4,1
TRN4699,82.56,93.71,3.93,76,4090,41,7,0
TRN4365,96.88,98.95,4.27,95,9000,50,12,0
TRN3564,77.65,107.58,7.72,58,9444,263,6,1
TRN5348,93.95,95.24,4.84,67,10286,186,8,0
TRN5951,95.96,84.77,4.67,61,12469,333,14,1
TRN3935,76.36,84.56,2.97,90,8967,271,5,1
TRN2936,72.72,96.59,4.03,93,12721,192,9,0
TRN2669,84.02,103.97,2.39,65,10272,323,13,1
TRN3480,86.19,107.02,1.46,95,14394,106,6,0
TRN4206,73.83,98.5,3.93,89,4184,259,5,0
TRN2244,77.58,86.32,2.71,62,3719,72,13,1
TRN5875,87.26,86.92,3.65,78,2948,185,1,0
TRN3730,90.17,100.77,4.22,63,12996,87,14,1
TRN2754,85.53,102.14,4.56,60,1551,296,12,1
TRN1478,80.59,100.29,1.33,74,7129,74,2,0
TRN3269,95.74,94.53,6.84,87,3146,169,0,0
TRN2064,77.07,100.39,4.92,72,4435,69,6,0
TRN4597,92.4,89.66,5.74,95,11126,72,5,1
TRN3808,71.38,94.57,4.34,74,8558,133,6,0
TRN2692,83.58,108.87,5.29,51,9428,150,1,1
TRN4455,77.12,97.19,5.73,97,5334,354,13,0
TRN1177,102.15,94.51,6.02,95,5563,298,12,1
TRN1545,87.05,84.38,0.08,84,14416,319,7,1
TRN5750,86.27,102.66,3.86,83,10366,189,9,0
TRN1486,97.47,92.95,4.13,59,2754,263,4,1
TRN2186,82.4,84.97,5.52,82,9155,48,11,1
TRN4445,91.57,93.67,3.19,94,1686,77,4,0
TRN1937,97.01,93.47,3.12,78,11304,17,11,0
TRN1757,78.9,93.37,5.31,73,9518,181,9,0
TRN2971,72.81,93.05,1.54,60,14632,178,0,0
TRN1834,90.58,95.23,4.64,55,14876,182,9,1
TRN1191,110.89,77.72,4.51,58,1638,161,6,1
TRN5285,69.99,110.29,4.11,63,13717,211,5,1
TRN5295,94.91,86.24,3.41,82,1634,203,1,0
TRN2331,73.32,98.11,3.6,66,11841,131,3,0
TRN3529,83.88,102.37,3.91,54,8029,288,1,0
TRN5744,83.11,100.24,2.94,83,8680,92,2,0
TRN5309,83.97,84.22,1.59,56,8498,94,11,1
TRN4260,83.11,96.17,6.21,87,7259,268,4,0
TRN2161,106.72,93.06,0.87,68,11086,64,7,0
TRN5624,75.97,88.12,5.46,72,2243,247,2,0
TRN1961,88.89,101.49,5.61,79,13665,117,9,0
TRN1233,73.52,96.07,5.77,100,11564,87,8,0
TRN5110,88.6,106.86,6.6,90,9619,265,12,0
TRN3613,81.72,83.79,3.97,86,7302,314,14,0
TRN3026,86.57,99.32,1.76,61,7965,124,3,0
TRN4863,86.14,89.08,4.83,70,1831,288,8,0
TRN1406,88.45,100.54,2.32,85,9025,77,2,0
TRN4091,75.8,91.94,3.34,57,7492,57,4,0
TRN3303,77.43,88.9,4.69,78,7241,322,12,1
TRN5085,89.31,106.32,2.26,94,1586,316,4,0
TRN1512,83.77,94.57,1.81,87,2579,301,1,1
TRN2396,58.61,95.1,1.54,60,5350,282,8,0
TRN1369,87.1,91.94,5.29,96,2413,22,9,0
TRN4821,94.51,78.76,2.56,89,8930,343,10,0
TRN3540,70.84,88.49,4.6,64,2884,335,8,1
TRN5151,69.04,91.39,4.73,68,5768,53,7,0
TRN5148,89.42,82.96,6.61,97,14668,67,11,1
TRN4323,83.03,103.31,1.93,64,3827,23,1,1
TRN5057,95.24,93.02,2.55,69,7965,102,3,0
TRN3347,83.39,88.3,3.33,52,9823,76,9,0
TRN3249,81.94,93.9,4.18,95,1182,146,0,0
TRN3591,89.1,92.92,4.16,85,1345,212,13,0
TRN1904,91.92,92.17,1.91,60,3629,165,0,0
TRN2853,92.3,94.0,0.24,77,4215,13,8,0
TRN1152,75.61,86.2,3.06,100,10753,79,0,0
TRN4600,77.98,93.03,3.29,70,5364,201,6,0
TRN5637,103.74,95.94,3.19,67,9111,190,4,1
TRN2789,126.35,112.48,3.41,82,11931,5,1,0
TRN3213,70.63,92.76,4.14,62,12012,94,0,1
TRN3431,84.77,101.47,4.02,82,9392,80,12,1
TRN1550,78.58,96.0,1.67,85,12525,181,2,0
TRN3508,83.22,89.09,3.07,59,7621,77,9,0
TRN4712,102.48,83.06,4.4,81,14427,123,5,1
TRN4022,85.98,91.94,3.79,75,10885,53,0,0
TRN5634,105.17,90.22,1.67,57,1668,160,7,0
TRN5773,68.14,91.2,5.44,74,3983,60,5,0
TRN1578,83.62,84.43,5.27,69,14735,140,0,0
TRN2383,68.64,92.84,4.44,92,9955,176,9,0
TRN1998,95.33,112.23,4.83,91,7903,135,3,0
TRN1033,87.6,84.78,2.09,89,14448,140,9,1
TRN2680,93.82,94.93,2.96,86,13397,195,2,0
TRN2009,107.19,92.77,1.73,80,11903,193,7,1
TRN3075,80.7,85.87,4.29,64,12251,125,10,1
TRN3646,99.9,86.16,5.59,71,1794,317,7,1
TRN1142,87.21,98.73,4.76,82,6292,167,3,0
TRN5557,88.49,94.26,2.1,92,12227,85,5,0
TRN5526,100.91,100.5,5.4,68,3115,49,6,0
TRN4071,68.99,84.58,2.97,97,6749,250,13,1
TRN4534,86.95,119.08,3.74,72,8654,232,4,0
TRN4071,85.71,95.05,4.57,84,9154,5,12,1
TRN5397,103.03,91.8,4.35,59,5703,45,2,1
TRN2025,70.94,80.5,1.93,70,10083,85,4,0
TRN1601,98.94,100.43,4.34,82,5802,144,10,1
TRN3650,92.24,99.16,2.95,77,12497,27,3,0
TRN4231,84.44,90.93,2.85,59,14623,197,3,1
TRN3583,73.35,87.78,5.35,94,13396,194,10,1
TRN1270,78.69,112.5,6.2,98,6812,53,8,0
TRN5673,82.12,92.1,3.26,83,11180,97,7,0
TRN3686,112.08,97.86,6.1,94,10482,329,4,0
TRN1888,95.57,88.42,3.46,50,12143,54,0,0
TRN4778,69.57,97.8,2.24,76,8031,339,8,0
TRN4150,99.26,89.66,4.88,76,4020,130,12,0
TRN5725,95.39,93.53,3.84,68,7856,362,5,1
TRN5995,93.26,99.85,4.19,91,12874,313,13,1
TRN2535,94.44,98.01,5.59,85,7420,60,6,0
TRN1077,73.99,94.68,1.34,95,14033,341,14,0
TRN2256,50.87,92.5,5.08,65,7083,74,1,0
TRN5288,65.99,99.27,5.4,81,6079,356,9,0
TRN5798,87.34,95.81,2.18,82,5382,318,14,1
TRN3921,85.35,88.89,3.13,59,14873,46,11,1
TRN2558,75.25,91.47,2.58,51,9787,200,12,0
TRN3388,71.02,92.08,3.84,94,3171,29,10,0
TRN3843,84.31,85.59,4.26,93,3731,267,8,0
TRN5765,69.88,100.28,5.13,96,3633,271,10,1
TRN3028,92.32,76.37,6.71,60,2476,78,9,1
TRN5864,76.28,93.22,4.84,94,3278,89,11,0
TRN4336,103.33,94.09,2.76,87,4835,99,14,0
TRN4168,65.81,91.76,5.18,70,14495,131,1,0
TRN5932,89.02,100.28,2.33,52,11723,10,12,0
TRN5114,105.72,95.62,4.42,70,13835,130,12,0
TRN3583,86.99,94.25,3.94,61,10290,132,9,1
TRN1149,88.99,88.91,4.94,56,14740,310,14,1
TRN5504,69.0,93.63,1.22,58,6629,34,9,0
TRN2035,81.55,96.83,4.22,64,6377,215,12,1
TRN3197,85.95,102.35,4.66,64,4651,23,8,0
TRN4469,81.21,96.57,4.74,54,1466,278,1,0
TRN4966,91.96,87.35,4.2,66,10116,75,6,0
TRN4548,58.85,94.69,1.67,52,13687,317,5,0
TRN3905,74.35,93.09,1.68,80,9928,140,14,0
TRN5228,86.1,97.86,5.08,57,4535,355,6,1
TRN4210,97.93,96.26,5.73,63,14072,180,0,0
TRN3611,106.75,100.05,4.25,93,9884,254,10,0
TRN2836,83.22,79.98,4.74,98,3715,272,2,1
TRN3729,89.56,98.57,2.82,74,2199,198,9,0
TRN5041,83.9,88.69,4.73,75,13398,111,7,0
TRN1758,96.95,92.92,4.49,72,10483,33,2,1
TRN2585,84.01,98.38,4.31,64,2858,141,10,0
TRN2137,100.96,90.29,7.03,62,7659,6,14,1
TRN4786,86.28,84.99,4.79,54,9374,172,7,0
TRN5447,104.07,92.1,3.13,87,4219,273,12,1
TRN2437,91.61,107.5,2.29,89,4627,74,12,0
TRN1440,80.08,94.3,2.32,87,11681,216,10,0
TRN3508,95.74,92.28,1.9,99,11620,175,2,0
TRN5132,89.87,107.83,3.67,89,4634,273,10,0
TRN4647,105.48,83.55,7.28,90,14953,27,11,1
TRN2059,87.98,102.12,3.48,63,1802,360,1,1
TRN4954,89.94,92.43,0.82,84,7856,336,2,0
TRN1444,101.57,92.61,3.96,83,6044,78,11,1
TRN5867,85.08,104.88,5.96,75,2861,237,5,0
TRN1348,72.7,92.15,2.65,80,6235,285,2,0
TRN4383,70.38,86.21,2.45,99,2570,118,14,0
TRN2551,97.66,90.54,1.54,75,5690,67,7,0
TRN1733,86.14,100.46,3.0,94,1981,173,10,0
TRN3770,93.32,106.67,2.3,79,11450,167,7,1
TRN1309,90.77,98.94,4.62,55,13160,183,11,1
TRN1274,66.76,113.3,3.43,79,5475,222,1,0
TRN1837,92.7,92.2,3.14,84,9633,264,0,0
TRN4097,88.88,99.71,2.28,60,9493,92,6,0
TRN2508,83.82,90.38,4.61,80,3161,219,6,0
TRN5442,65.58,95.27,6.41,69,9361,149,13,1
TRN2050,54.03,100.53,3.12,78,11731,134,3,1
TRN5176,110.15,88.27,1.55,89,12417,116,3,0
TRN2617,94.99,96.05,0.82,71,11009,137,0,0
TRN4595,81.43,99.15,3.63,53,1264,232,9,0
TRN5208,84.28,97.49,1.28,87,2186,102,2,0
TRN4034,102.74,84.73,4.24,87,7340,12,13,0
TRN2356,98.26,89.28,3.82,91,8574,16,1,0
TRN2344,96.32,86.41,3.53,93,4850,125,0,0
TRN1743,75.49,93.98,4.65,96,4330,147,5,0
TRN4862,86.29,118.06,4.21,79,13340,170,5,0
TRN3286,79.72,95.12,1.35,95,2213,242,0,1
TRN5372,106.56,83.05,4.47,60,7657,41,7,1
TRN3229,78.63,94.62,5.78,73,11357,281,5,0
TRN3453,86.6,92.32,3.33,78,9218,28,13,1
TRN4086,84.86,110.28,3.38,69,10899,251,9,1
TRN4654,72.13,101.88,6.72,54,6896,326,8,1
TRN2439,82.84,94.9,3.45,96,7162,190,13,1
TRN3706,73.31,94.84,4.3,93,5261,297,2,0
TRN1591,65.44,110.34,4.58,87,8548,67,3,0
TRN2293,86.92,90.52,3.18,74,4146,61,1,0
TRN5125,109.5,93.03,0.68,56,10654,307,11,1
TRN4540,100.6,106.77,5.47,83,9362,275,3,1
TRN4520,78.1,90.58,3.82,68,14930,162,7,0
TRN2974,90.13,98.4,4.87,54,1112,242,8,0
TRN4604,71.74,92.13,0.83,89,12504,41,9,1
TRN1163,92.83,90.56,1.91,93,12674,147,12,0
TRN4082,74.21,94.89,0.87,97,13281,222,3,0
TRN1619,92.03,88.8,3.93,91,8178,111,13,1
TRN1465,103.16,114.78,5.21,62,9281,361,4,1
TRN5825,86.04,92.67,2.27,97,2964,8,13,0
TRN1908,83.42,90.13,4.55,65,10839,60,9,0
TRN1913,69.14,99.21,2.74,85,8973,348,13,0
TRN2316,96.63,90.37,5.01,97,5483,180,9,0
TRN3782,82.31,100.8,2.23,58,1489,353,2,1
TRN2632,81.88,77.28,6.55,73,12712,81,7,1
TRN1969,87.11,103.23,3.36,100,7762,295,5,0
TRN3386,104.6,91.24,3.9,55,2603,353,2,1
TRN1226,71.41,88.66,2.5,59,12588,59,9,0
TRN5718,67.53,98.62,3.88,64,8217,163,6,0
TRN3191,104.48,101.0,0.46,86,12166,232,11,0
TRN1309,94.58,95.56,3.24,91,12683,115,5,0
TRN1465,73.78,99.17,4.46,98,12934,3,6,0
TRN2950,100.93,104.87,6.86,72,3439,73,4,0
TRN1820,84.66,93.25,4.13,67,14885,186,4,0
TRN4246,85.71,87.15,3.93,86,8114,82,12,0
TRN3125,107.49,106.68,6.44,83,4435,59,1,1
TRN2235,71.22,84.29,6.0,63,2321,196,7,1
TRN4114,93.6,90.79,4.65,51,4201,310,12,0
TRN4485,87.79,84.65,5.25,93,4995,103,12,0
TRN4263,101.64,97.33,5.77,83,1661,287,6,0
TRN5082,88.79,90.14,4.0,72,10944,250,13,1
TRN4621,106.15,91.95,5.47,68,14805,318,13,1
TRN4377,81.58,96.26,2.21,68,4109,179,2,0
TRN2605,95.69,96.23,3.43,97,13769,16,4,0
TRN4282,91.54,90.21,5.13,93,5327,170,12,0
TRN1049,93.75,100.48,2.38,100,14308,7,5,1
TRN1477,88.63,105.65,6.69,76,11240,315,3,0
TRN1946,94.82,90.91,6.07,61,5884,232,14,1
TRN4853,84.54,102.37,5.82,55,5854,132,10,1
TRN3844,89.27,87.36,3.74,73,14270,159,12,1
TRN4301,82.91,90.07,5.9,61,4092,313,9,1
TRN2979,66.47,105.55,2.32,67,10851,86,9,0
TRN4349,93.21,80.85,3.81,58,2332,93,1,0
TRN3889,91.09,102.12,4.75,81,9151,72,14,0
TRN4382,107.86,98.28,4.16,78,10749,76,3,1
TRN1249,83.57,81.5,4.0,81,3785,56,9,0
TRN4964,95.24,95.01,2.82,79,13163,283,12,0
TRN5230,74.53,101.13,0.87,82,4964,198,9,0
TRN5109,70.68,89.38,6.01,66,12617,264,7,1
TRN5815,81.69,99.27,1.98,52,11046,294,0,1
TRN3259,97.32,96.7,4.1,92,4890,138,4,0
TRN3275,91.65,83.32,3.4,62,11102,319,9,1
TRN4032,76.43,91.01,1.44,68,5923,304,11,0
TRN1422,66.34,107.79,1.31,71,4296,304,11,0
TRN4196,69.98,99.33,4.59,69,12855,139,1,0
TRN5325,85.52,103.87,3.27,51,11944,326,14,1
TRN4343,78.85,93.57,6.77,68,6594,110,8,0
TRN3089,86.48,96.77,4.59,92,9670,157,10,0
TRN4267,77.2,80.32,4.93,63,9751,212,13,1
TRN4354,82.49,97.85,4.95,85,9497,32,10,0
TRN3341,104.17,97.8,1.09,99,10971,108,0,0
TRN1782,68.53,96.23,3.31,77,8289,186,3,0
TRN3298,79.74,93.83,4.74,50,11837,196,11,1
TRN5171,109.32,87.81,4.82,85,12165,143,6,0
TRN1455,80.0,89.83,4.03,64,2508,326,10,1
TRN3985,78.91,87.13,4.74,94,9516,349,4,0
TRN2363,95.68,94.67,4.64,58,8414,200,11,1
TRN1200,88.05,98.45,4.46,62,5521,200,12,0
TRN2790,82.21,92.32,4.96,78,9485,5,6,0
TRN2051,107.56,93.15,4.91,84,12446,255,10,0
TRN2840,79.27,103.71,5.26,80,10451,42,8,0
TRN4666,77.02,99.55,4.0,64,9010,94,11,1
TRN4631,76.07,101.34,3.18,70,1489,270,14,0
TRN5458,96.72,78.71,3.93,83,4015,91,12,0
TRN4481,89.9,112.51,5.36,91,3562,209,14,0
TRN1948,87.83,93.77,3.35,51,10457,158,11,1
TRN3764,77.93,92.83,5.49,95,4888,331,11,0
TRN1510,73.93,92.52,4.22,56,14233,63,12,1
TRN4544,74.18,96.84,4.41,64,1720,24,12,0
TRN3197,83.31,91.52,1.9,99,3719,43,7,0
TRN4596,119.94,96.03,1.42,99,4865,32,6,1
TRN4477,95.98,88.98,2.39,96,7081,111,2,0
TRN3271,78.1,111.88,1.65,50,8807,168,13,0
TRN5566,95.34,99.48,5.12,50,7035,132,3,0
TRN5415,93.76,88.02,4.01,88,9017,2,8,0
TRN4375,87.59,94.34,4.99,90,1815,140,5,0
TRN3220,88.73,104.13,3.97,93,6190,123,0,1
TRN5728,82.74,95.62,5.8,60,6472,237,10,0
TRN2929,96.97,98.76,4.33,69,2470,279,5,1
