date,station,train_id,hour,day_of_week,holiday,weather,special_event,passenger_count
2025-05-18,Hyderabad,TRN3131,9,6,0,Clear,0,646
2025-09-16,Tirupati,TRN3779,4,1,1,Cloudy,0,708
2025-04-25,Guntur,TRN2479,13,4,0,Cloudy,0,389
2025-01-06,Nizamabad,TRN4702,18,0,0,Clear,0,580
2025-03-22,Warangal,TRN1107,7,5,0,Cloudy,0,656
2025-06-29,Kurnool,TRN5057,16,6,0,Cloudy,0,394
2025-10-31,Tirupati,TRN5891,15,4,0,Fog,0,384
2025-02-17,Tirupati,TRN5210,6,0,0,Clear,0,239
2025-06-20,Visakhapatnam,TRN3988,5,4,0,Cloudy,0,265
2025-02-03,Warangal,TRN1764,14,0,0,Cloudy,0,462
2025-12-25,Visakhapatnam,TRN5194,1,3,0,Clear,0,275
2025-06-15,Kurnool,TRN3954,9,6,0,Cloudy,0,717
2025-07-18,Vijayawada,TRN4325,9,4,0,Cloudy,0,484
2025-11-28,Nellore,TRN2528,21,4,0,Clear,0,639
2025-03-31,Visakhapatnam,TRN5237,5,0,0,Heavy Rain,0,373
2025-09-28,Secunderabad,TRN5159,17,6,0,Cloudy,0,737
2025-09-24,Vijayawada,TRN5716,5,2,0,Cloudy,1,656
2025-09-30,Vijayawada,TRN5733,9,1,0,Cloudy,0,457
2025-12-26,Tirupati,TRN5708,8,4,0,Clear,0,673
2025-06-17,Hyderabad,TRN1988,15,1,0,Rain,0,238
2025-11-28,Hyderabad,TRN2819,17,4,0,Clear,0,541
2025-07-20,Warangal,TRN5351,15,6,0,Rain,0,418
2025-09-03,Vijayawada,TRN1114,22,2,0,Clear,0,370
2025-12-19,Hyderabad,TRN3083,3,4,0,Clear,0,305
2025-06-23,Visakhapatnam,TRN1857,13,0,0,Cloudy,0,350
2025-12-24,Nizamabad,TRN1156,11,2,0,Fog,0,289
2025-04-14,Tirupati,TRN5050,20,0,0,Clear,0,513
2025-07-27,Tirupati,TRN4691,2,6,0,Heavy Rain,0,472
2025-05-09,Kurnool,TRN4228,2,4,0,Clear,0,267
2025-06-25,Tirupati,TRN2721,23,2,0,Rain,0,287
2025-08-19,Tirupati,TRN5271,0,1,1,Rain,0,582
2025-07-12,Tirupati,TRN5944,21,5,0,Cloudy,0,555
2025-01-01,Vijayawada,TRN1647,17,2,0,Cloudy,0,613
2025-04-01,Tirupati,TRN5845,23,1,0,Clear,0,448
2025-11-09,Visakhapatnam,TRN5571,10,6,0,Rain,0,739
2025-11-12,Vijayawada,TRN5944,14,2,0,Heavy Rain,0,295
2025-08-09,Nizamabad,TRN4387,10,5,1,Clear,0,892
2025-12-09,Hyderabad,TRN1094,6,1,0,Cloudy,0,268
2025-04-08,Visakhapatnam,TRN4362,5,1,0,Cloudy,0,312
2025-10-05,Kurnool,TRN5537,7,6,0,Rain,0,672
2025-02-25,Nellore,TRN3930,9,1,0,Cloudy,0,621
2025-03-23,Tirupati,TRN1648,17,6,0,Heavy Rain,0,762
2025-07-30,Secunderabad,TRN3144,13,2,0,Heavy Rain,0,392
2025-12-05,Tirupati,TRN5915,4,4,0,Cloudy,1,601
2025-09-30,Visakhapatnam,TRN2398,4,1,0,Clear,0,339
2025-08-26,Hyderabad,TRN3356,4,1,0,Clear,0,287
2025-01-01,Guntur,TRN4979,9,2,0,Cloudy,0,670
2025-08-21,Guntur,TRN1124,11,3,0,Cloudy,0,444
2025-06-15,Secunderabad,TRN3528,17,6,1,Clear,1,1288
2025-10-23,Secunderabad,TRN4834,2,3,0,Rain,0,248
2025-05-15,Nellore,TRN1287,19,3,0,Heavy Rain,0,521
2025-06-11,Tirupati,TRN4687,18,2,0,Rain,0,558
2025-11-07,Tirupati,TRN5596,23,4,0,Clear,0,154
2025-01-03,Tirupati,TRN1761,22,4,0,Cloudy,0,315
2025-04-17,Nizamabad,TRN2031,3,3,0,Cloudy,0,300
2025-10-11,Secunderabad,TRN4830,13,5,0,Cloudy,0,474
2025-03-19,Secunderabad,TRN1075,18,2,0,Cloudy,0,444
2025-12-30,Guntur,TRN3877,15,1,0,Clear,0,362
2025-03-11,Secunderabad,TRN2630,21,1,0,Clear,0,630
2025-05-30,Vijayawada,TRN5711,16,4,0,Cloudy,0,293
2025-01-08,Kurnool,TRN3541,12,2,0,Clear,0,355
2025-07-10,Warangal,TRN1250,14,3,0,Cloudy,0,395
2025-10-20,Kurnool,TRN2725,18,0,0,Clear,0,534
2025-05-22,Guntur,TRN3951,19,3,0,Clear,0,649
2025-09-27,Kurnool,TRN5508,9,5,0,Cloudy,0,571
2025-03-06,Tirupati,TRN2124,4,3,0,Cloudy,0,298
2025-03-31,Tirupati,TRN2601,11,0,0,Cloudy,0,343
2025-02-21,Secunderabad,TRN4263,21,4,0,Clear,0,680
2025-12-12,Nellore,TRN2640,20,4,1,Heavy Rain,1,1153
2025-07-19,Tirupati,TRN1960,12,5,0,Clear,0,702
2025-05-18,Nellore,TRN1700,10,6,0,Cloudy,0,875
2025-08-04,Tirupati,TRN1852,0,0,0,Rain,0,227
2025-02-13,Secunderabad,TRN1919,0,3,0,Cloudy,0,191
2025-10-14,Tirupati,TRN2537,4,1,0,Clear,1,641
2025-04-28,Kurnool,TRN5215,13,0,0,Fog,0,346
2025-02-10,Nizamabad,TRN4382,15,0,1,Clear,0,661
2025-03-13,Nellore,TRN2479,4,3,0,Clear,0,203
2025-05-15,Vijayawada,TRN1551,15,3,0,Clear,0,438
2025-01-22,Guntur,TRN1201,4,2,0,Clear,0,274
2025-01-29,Tirupati,TRN5975,12,2,0,Clear,0,376
2025-02-23,Secunderabad,TRN2401,2,6,0,Clear,0,464
2025-12-16,Vijayawada,TRN3067,11,1,0,Clear,0,483
2025-12-08,Guntur,TRN5087,6,0,0,Clear,0,203
2025-03-17,Hyderabad,TRN4664,1,0,0,Rain,0,297
2025-12-21,Secunderabad,TRN1808,15,6,0,Clear,0,408
2025-12-16,Warangal,TRN5133,2,1,0,Cloudy,0,405
2025-04-28,Kurnool,TRN3407,9,0,0,Heavy Rain,0,600
2025-09-12,Guntur,TRN3104,13,4,0,Cloudy,0,216
2025-06-24,Nellore,TRN5905,3,1,0,Clear,0,193
2025-02-17,Secunderabad,TRN3876,20,0,0,Clear,0,630
2025-01-27,Warangal,TRN3131,21,0,0,Clear,0,617
2025-07-16,Warangal,TRN3880,6,2,0,Clear,0,289
2025-04-13,Hyderabad,TRN5873,10,6,0,Clear,0,623
2025-10-07,Visakhapatnam,TRN1556,13,1,0,Heavy Rain,0,271
2025-06-27,Warangal,TRN2459,20,4,0,Cloudy,0,639
2025-06-27,Secunderabad,TRN5528,17,4,0,Clear,0,493
2025-06-04,Vijayawada,TRN2997,5,2,1,Clear,0,585
2025-03-26,Kurnool,TRN5022,0,2,0,Clear,0,274
2025-03-20,Vijayawada,TRN4492,16,3,0,Clear,0,471
2025-07-16,Kurnool,TRN5899,20,2,0,Heavy Rain,0,617
2025-10-25,Hyderabad,TRN3001,7,5,0,Cloudy,1,1015
2025-02-04,Nizamabad,TRN2749,23,1,0,Fog,0,246
2025-10-21,Secunderabad,TRN3567,16,1,0,Cloudy,0,421
2025-10-19,Hyderabad,TRN1283,22,6,0,Clear,0,431
2025-11-11,Guntur,TRN1290,19,1,0,Clear,0,550
2025-10-15,Guntur,TRN4535,16,2,0,Cloudy,0,349
2025-12-07,Warangal,TRN3253,10,6,0,Cloudy,0,670
2025-02-09,Nizamabad,TRN1748,18,6,0,Clear,0,798
2025-01-07,Tirupati,TRN1716,0,1,0,Clear,0,279
2025-08-10,Tirupati,TRN2520,22,6,0,Cloudy,0,442
2025-03-19,Nizamabad,TRN5182,8,2,0,Rain,1,907
2025-12-15,Nellore,TRN5463,16,0,1,Cloudy,0,654
2025-12-30,Visakhapatnam,TRN4127,18,1,0,Clear,0,714
2025-06-09,Nizamabad,TRN4897,8,0,0,Clear,0,557
2025-05-03,Visakhapatnam,TRN4230,3,5,0,Cloudy,0,441
2025-09-05,Warangal,TRN2434,23,4,0,Rain,0,231
2025-12-01,Guntur,TRN3301,23,0,0,Fog,0,412
2025-04-16,Vijayawada,TRN4906,19,2,0,Heavy Rain,0,598
2025-07-24,Nizamabad,TRN4693,21,3,0,Clear,0,584
2025-07-03,Kurnool,TRN5743,17,3,0,Cloudy,0,615
2025-03-20,Kurnool,TRN4526,22,3,0,Cloudy,0,312
2025-02-10,Vijayawada,TRN2457,16,0,0,Cloudy,0,357
2025-03-26,Warangal,TRN5303,8,2,0,Clear,0,488
2025-06-23,Hyderabad,TRN1755,2,0,0,Cloudy,0,260
2025-09-24,Kurnool,TRN5602,22,2,0,Rain,0,172
2025-03-09,Secunderabad,TRN1857,17,6,0,Clear,0,741
2025-11-26,Tirupati,TRN3267,22,2,0,Clear,0,371
2025-07-27,Tirupati,TRN3353,23,6,1,Clear,0,660
2025-12-15,Guntur,TRN2315,10,0,0,Rain,0,639
2025-07-25,Visakhapatnam,TRN1320,21,4,0,Clear,0,557
2025-03-25,Hyderabad,TRN5014,6,1,0,Clear,0,380
2025-03-15,Kurnool,TRN2370,20,5,0,Cloudy,0,688
2025-01-30,Kurnool,TRN3849,9,3,0,Heavy Rain,1,841
2025-12-21,Visakhapatnam,TRN2802,2,6,0,Cloudy,0,504
2025-12-04,Guntur,TRN2749,3,3,0,Clear,0,371
2025-10-03,Secunderabad,TRN3553,5,4,0,Clear,1,707
2025-09-10,Kurnool,TRN5561,16,2,0,Cloudy,0,387
2025-04-14,Vijayawada,TRN2476,5,0,0,Clear,0,293
2025-08-05,Secunderabad,TRN1661,22,1,1,Clear,0,582
2025-06-22,Vijayawada,TRN2646,21,6,0,Clear,0,701
2025-09-09,Nizamabad,TRN4300,10,1,1,Cloudy,0,869
2025-05-31,Hyderabad,TRN4372,12,5,0,Clear,0,434
2025-09-07,Secunderabad,TRN2772,12,6,0,Cloudy,0,555
2025-11-28,Secunderabad,TRN2663,13,4,0,Cloudy,0,326
2025-10-18,Guntur,TRN2562,7,5,0,Cloudy,0,808
2025-05-06,Hyderabad,TRN5969,13,1,0,Clear,0,426
2025-08-16,Nizamabad,TRN5407,8,5,0,Clear,0,672
2025-01-08,Warangal,TRN5720,2,2,1,Rain,0,578
2025-12-28,Vijayawada,TRN5544,19,6,0,Cloudy,0,760
2025-11-01,Guntur,TRN2871,6,5,0,Cloudy,0,411
2025-01-19,Nellore,TRN4218,9,6,0,Rain,0,630
2025-01-06,Nellore,TRN3646,8,0,0,Clear,0,530
2025-11-30,Guntur,TRN3858,18,6,0,Clear,0,694
2025-03-12,Nellore,TRN1873,21,2,0,Heavy Rain,0,439
2025-03-05,Guntur,TRN4319,6,2,0,Clear,0,393
2025-04-29,Visakhapatnam,TRN4076,19,1,0,Rain,0,558
2025-12-16,Secunderabad,TRN3103,20,1,0,Cloudy,0,525
2025-04-08,Vijayawada,TRN2181,7,1,0,Cloudy,0,636
2025-04-01,Secunderabad,TRN3043,1,1,0,Clear,1,569
2025-11-19,Guntur,TRN2827,22,2,0,Clear,0,240
2025-12-11,Tirupati,TRN1405,20,3,0,Cloudy,0,594
2025-04-25,Secunderabad,TRN1804,7,4,0,Clear,0,615
2025-10-28,Tirupati,TRN4036,15,1,0,Clear,0,518
2025-12-27,Secunderabad,TRN1551,7,5,0,Cloudy,1,1064
2025-10-04,Tirupati,TRN1054,3,5,1,Rain,0,652
2025-04-27,Tirupati,TRN2081,18,6,0,Cloudy,0,726
2025-02-23,Nellore,TRN2375,17,6,1,Fog,0,1047
2025-12-25,Secunderabad,TRN3214,21,3,0,Clear,0,637
2025-05-22,Kurnool,TRN2513,18,3,0,Rain,0,561
2025-05-22,Tirupati,TRN1904,12,3,0,Fog,0,512
2025-09-29,Kurnool,TRN1467,19,0,0,Clear,0,621
2025-05-28,Nizamabad,TRN3077,23,2,0,Rain,0,252
2025-01-21,Hyderabad,TRN3976,11,1,0,Clear,0,353
2025-10-11,Guntur,TRN4125,3,5,0,Cloudy,0,446
2025-12-10,Tirupati,TRN2332,12,2,0,Clear,0,494
2025-10-03,Nizamabad,TRN3293,3,4,0,Clear,0,307
2025-08-27,Secunderabad,TRN3808,9,2,0,Heavy Rain,0,430
2025-12-20,Warangal,TRN1155,18,5,0,Cloudy,0,688
2025-02-25,Guntur,TRN1869,5,1,0,Cloudy,0,314
2025-05-04,Vijayawada,TRN1605,6,6,0,Cloudy,0,463
2025-12-28,Hyderabad,TRN2820,14,6,0,Clear,0,565
2025-01-05,Secunderabad,TRN5434,18,6,0,Rain,0,588
2025-06-13,Hyderabad,TRN4176,19,4,0,Clear,0,572
2025-11-20,Kurnool,TRN1827,7,3,0,Clear,0,574
2025-03-27,Hyderabad,TRN2639,9,3,1,Rain,0,851
2025-12-28,Hyderabad,TRN1310,20,6,0,Clear,0,802
2025-03-22,Secunderabad,TRN5568,0,5,0,Clear,0,468
2025-08-14,Secunderabad,TRN2401,15,3,0,Cloudy,0,367
2025-12-25,Tirupati,TRN4006,16,3,1,Rain,0,713
2025-02-08,Kurnool,TRN5704,23,5,0,Fog,0,374
2025-12-16,Vijayawada,TRN4782,23,1,0,Clear,1,730
2025-09-18,Secunderabad,TRN2391,15,3,0,Cloudy,0,397
2025-01-17,Hyderabad,TRN2828,7,4,0,Clear,0,495
2025-10-16,Visakhapatnam,TRN4365,23,3,0,Clear,0,362
2025-11-02,Guntur,TRN4668,5,6,0,Fog,0,313
2025-06-21,Secunderabad,TRN4641,14,5,1,Heavy Rain,0,676
2025-12-26,Hyderabad,TRN4451,14,4,0,Clear,0,461
2025-03-30,Nizamabad,TRN5605,19,6,0,Clear,0,785
2025-12-25,Warangal,TRN3554,4,3,1,Heavy Rain,0,417
2025-05-27,Vijayawada,TRN4422,3,1,0,Heavy Rain,0,112
2025-11-25,Nellore,TRN1715,18,1,0,Rain,0,612
2025-11-12,Hyderabad,TRN3679,20,2,0,Clear,0,604
2025-10-08,Secunderabad,TRN1801,23,2,0,Cloudy,0,322
2025-11-13,Hyderabad,TRN5974,6,3,0,Cloudy,0,432
2025-01-21,Vijayawada,TRN1028,1,1,0,Clear,0,231
2025-03-23,Guntur,TRN5496,2,6,0,Clear,1,723
2025-12-05,Visakhapatnam,TRN2503,2,4,0,Clear,0,308
2025-04-11,Tirupati,TRN2600,18,4,0,Clear,0,570
2025-02-26,Warangal,TRN5632,18,2,0,Clear,0,613
2025-10-24,Hyderabad,TRN3035,14,4,0,Clear,1,799
2025-01-21,Guntur,TRN3820,14,1,0,Heavy Rain,0,395
2025-05-20,Nizamabad,TRN4768,17,1,0,Cloudy,0,514
2025-05-07,Nizamabad,TRN3615,5,2,0,Cloudy,0,64
2025-02-04,Guntur,TRN3275,11,1,0,Clear,0,562
2025-04-20,Tirupati,TRN3380,4,6,0,Heavy Rain,0,308
2025-04-09,Warangal,TRN2732,20,2,0,Clear,0,639
2025-12-23,Hyderabad,TRN4532,10,1,0,Clear,0,482
2025-05-21,Nizamabad,TRN4297,9,2,0,Rain,0,511
2025-09-06,Visakhapatnam,TRN4521,15,5,1,Clear,0,712
2025-09-07,Vijayawada,TRN3369,19,6,0,Clear,0,661
2025-06-12,Secunderabad,TRN4201,10,3,0,Clear,0,595
2025-05-01,Vijayawada,TRN2274,14,3,0,Clear,0,364
2025-06-04,Vijayawada,TRN2438,13,2,0,Cloudy,0,341
2025-11-20,Visakhapatnam,TRN5595,0,3,0,Clear,0,321
2025-11-30,Kurnool,TRN2079,1,6,0,Cloudy,0,452
2025-10-18,Vijayawada,TRN5380,9,5,0,Cloudy,1,877
2025-07-07,Nizamabad,TRN3895,2,0,0,Clear,0,341
2025-04-28,Guntur,TRN3357,6,0,0,Fog,0,291
2025-07-21,Vijayawada,TRN4844,14,0,0,Heavy Rain,0,328
2025-10-17,Vijayawada,TRN5415,13,4,0,Clear,0,538
2025-06-20,Nizamabad,TRN5706,16,4,0,Clear,0,375
2025-05-10,Guntur,TRN2068,5,5,1,Heavy Rain,0,556
2025-07-01,Nizamabad,TRN2598,13,1,0,Clear,0,456
2025-09-03,Nizamabad,TRN4556,9,2,0,Clear,0,572
2025-04-15,Nizamabad,TRN5036,20,1,0,Rain,0,459
2025-01-13,Visakhapatnam,TRN5648,3,0,0,Clear,0,395
2025-08-11,Warangal,TRN5919,10,0,1,Clear,1,1175
2025-06-30,Warangal,TRN1376,18,0,0,Fog,0,634
2025-06-25,Guntur,TRN1617,1,2,0,Cloudy,0,331
2025-06-03,Vijayawada,TRN4361,21,1,0,Clear,0,593
2025-12-26,Hyderabad,TRN5649,11,4,0,Clear,1,834
2025-07-18,Guntur,TRN2098,6,4,0,Clear,0,346
2025-10-24,Warangal,TRN3773,5,4,0,Cloudy,0,436
2025-03-05,Hyderabad,TRN2093,8,2,0,Clear,0,469
2025-12-07,Secunderabad,TRN2365,9,6,0,Rain,0,592
2025-02-13,Secunderabad,TRN3631,3,3,0,Clear,0,180
2025-04-29,Hyderabad,TRN4629,4,1,0,Clear,0,431
2025-10-14,Tirupati,TRN4478,19,1,0,Cloudy,0,570
2025-01-12,Kurnool,TRN1386,16,6,0,Cloudy,1,879
2025-07-12,Nellore,TRN2541,7,5,0,Rain,0,685
2025-07-11,Vijayawada,TRN1547,16,4,0,Cloudy,0,303
2025-06-26,Visakhapatnam,TRN4199,6,3,0,Heavy Rain,0,237
2025-09-23,Kurnool,TRN2209,0,1,0,Heavy Rain,0,227
2025-03-01,Tirupati,TRN4568,16,5,0,Heavy Rain,0,459
2025-06-09,Nellore,TRN5314,4,0,0,Cloudy,0,306
2025-04-01,Hyderabad,TRN4247,21,1,0,Rain,1,888
2025-06-24,Visakhapatnam,TRN5935,17,1,0,Clear,0,664
2025-09-06,Nizamabad,TRN2692,16,5,0,Heavy Rain,0,493
2025-12-21,Guntur,TRN2645,22,6,0,Heavy Rain,0,357
2025-10-09,Vijayawada,TRN5217,16,3,0,Clear,0,494
2025-01-12,Kurnool,TRN3417,11,6,1,Clear,0,855
2025-12-23,Tirupati,TRN2709,23,1,0,Cloudy,0,382
2025-07-26,Secunderabad,TRN2891,19,5,0,Cloudy,0,751
2025-03-30,Secunderabad,TRN4150,3,6,0,Clear,0,473
2025-06-01,Tirupati,TRN3514,15,6,0,Cloudy,0,493
2025-12-10,Vijayawada,TRN5806,16,2,0,Rain,1,735
2025-10-21,Nizamabad,TRN3302,19,1,0,Heavy Rain,0,572
2025-12-27,Vijayawada,TRN5409,21,5,0,Fog,0,823
2025-08-09,Visakhapatnam,TRN1852,20,5,1,Clear,0,993
2025-06-14,Tirupati,TRN2339,20,5,0,Clear,1,1072
2025-07-03,Nizamabad,TRN2204,11,3,0,Clear,0,533
2025-08-24,Guntur,TRN5011,14,6,0,Rain,0,566
2025-08-02,Guntur,TRN2574,0,5,0,Heavy Rain,0,371
2025-12-19,Warangal,TRN1887,21,4,0,Rain,0,622
2025-07-24,Secunderabad,TRN5394,22,3,0,Clear,0,374
2025-10-30,Vijayawada,TRN2653,9,3,0,Rain,0,565
2025-05-07,Guntur,TRN5324,20,2,1,Cloudy,0,841
2025-02-26,Hyderabad,TRN1165,17,2,1,Clear,0,820
2025-09-20,Vijayawada,TRN3286,14,5,0,Clear,0,548
2025-12-23,Visakhapatnam,TRN5851,6,1,0,Cloudy,0,378
2025-08-01,Tirupati,TRN3403,14,4,0,Cloudy,0,474
2025-06-04,Kurnool,TRN3001,14,2,0,Clear,0,391
2025-02-04,Visakhapatnam,TRN3863,19,1,0,Fog,0,538
2025-05-13,Guntur,TRN1181,8,1,0,Clear,0,556
2025-08-29,Secunderabad,TRN5259,4,4,0,Heavy Rain,1,468
2025-03-14,Vijayawada,TRN4302,3,4,0,Clear,0,379
2025-07-25,Nizamabad,TRN3264,3,4,0,Heavy Rain,1,660
2025-06-02,Tirupati,TRN3369,8,0,0,Clear,0,501
2025-06-29,Nizamabad,TRN1717,11,6,0,Cloudy,1,883
2025-03-09,Guntur,TRN1120,3,6,1,Rain,0,585
2025-12-19,Warangal,TRN4652,8,4,0,Cloudy,0,580
2025-10-02,Visakhapatnam,TRN4137,4,3,0,Cloudy,0,283
2025-03-07,Kurnool,TRN4408,6,4,0,Cloudy,0,288
2025-04-08,Nizamabad,TRN4985,20,1,0,Clear,1,1043
2025-02-02,Hyderabad,TRN3915,11,6,0,Heavy Rain,0,427
2025-10-31,Warangal,TRN2278,2,4,0,Cloudy,0,320
2025-05-22,Tirupati,TRN2707,12,3,0,Cloudy,0,413
2025-03-15,Guntur,TRN2977,21,5,0,Clear,0,771
2025-05-31,Vijayawada,TRN3370,14,5,0,Heavy Rain,0,475
2025-06-10,Tirupati,TRN3702,15,1,0,Clear,0,478
2025-08-02,Warangal,TRN5526,1,5,0,Clear,0,487
2025-10-12,Visakhapatnam,TRN1607,4,6,0,Clear,0,380
2025-10-09,Hyderabad,TRN5363,22,3,0,Clear,0,341
2025-05-05,Kurnool,TRN1790,10,0,0,Clear,0,551
2025-04-24,Secunderabad,TRN2024,3,3,0,Clear,0,294
2025-10-02,Guntur,TRN2999,4,3,0,Rain,0,286
2025-05-29,Hyderabad,TRN4305,12,3,1,Cloudy,0,683
2025-11-17,Visakhapatnam,TRN2814,15,0,0,Clear,0,489
2025-01-10,Vijayawada,TRN2270,4,4,0,Cloudy,1,688
2025-09-21,Warangal,TRN3192,23,6,0,Clear,0,364
2025-09-22,Visakhapatnam,TRN4266,6,0,0,Fog,0,293
2025-12-17,Nellore,TRN2951,20,2,0,Clear,0,581
2025-03-02,Hyderabad,TRN4334,12,6,0,Rain,1,757
2025-04-20,Vijayawada,TRN4993,17,6,0,Cloudy,0,706
2025-06-09,Vijayawada,TRN1816,18,0,0,Clear,0,585
2025-09-28,Vijayawada,TRN1689,5,6,1,Fog,0,609
2025-02-22,Secunderabad,TRN1586,11,5,0,Fog,0,558
2025-05-15,Warangal,TRN2409,12,3,1,Cloudy,0,714
2025-06-24,Nizamabad,TRN1365,16,1,0,Heavy Rain,0,293
2025-07-22,Warangal,TRN4646,18,1,0,Cloudy,0,525
2025-03-12,Nizamabad,TRN4521,19,2,0,Clear,0,570
2025-03-30,Secunderabad,TRN5275,12,6,0,Clear,0,490
2025-06-06,Hyderabad,TRN5606,11,4,0,Clear,0,322
2025-11-06,Secunderabad,TRN2394,16,3,0,Rain,0,289
2025-06-29,Hyderabad,TRN5181,4,6,0,Clear,0,427
2025-01-11,Visakhapatnam,TRN2751,2,5,0,Cloudy,1,823
2025-02-09,Visakhapatnam,TRN2075,0,6,1,Clear,0,588
2025-09-03,Kurnool,TRN1551,3,2,0,Cloudy,0,269
2025-12-14,Hyderabad,TRN5377,6,6,0,Clear,0,580
2025-12-09,Warangal,TRN4390,6,1,0,Clear,0,240
2025-01-02,Hyderabad,TRN1117,2,3,0,Rain,0,291
2025-12-22,Secunderabad,TRN3645,3,0,0,Fog,0,456
2025-09-09,Warangal,TRN4152,11,1,0,Heavy Rain,0,467
2025-07-13,Nizamabad,TRN2150,7,6,0,Heavy Rain,0,641
2025-10-01,Guntur,TRN3603,15,2,0,Rain,1,719
2025-10-07,Hyderabad,TRN1029,0,1,0,Clear,0,274
2025-05-26,Hyderabad,TRN2003,1,0,0,Clear,0,287
2025-01-11,Nizamabad,TRN3704,19,5,0,Heavy Rain,0,636
2025-08-31,Warangal,TRN4115,5,6,0,Clear,0,351
2025-10-26,Nizamabad,TRN5117,9,6,0,Clear,0,604
2025-04-17,Kurnool,TRN1717,8,3,1,Clear,0,775
2025-12-16,Secunderabad,TRN5812,7,1,0,Cloudy,0,639
2025-10-18,Guntur,TRN5154,19,5,0,Clear,0,596
2025-07-29,Nizamabad,TRN1555,6,1,0,Clear,1,771
2025-02-21,Warangal,TRN4075,9,4,0,Fog,0,554
2025-06-08,Hyderabad,TRN2174,21,6,0,Clear,0,762
2025-11-01,Nellore,TRN3295,10,5,0,Clear,0,614
2025-05-23,Secunderabad,TRN5408,20,4,0,Fog,0,511
2025-09-08,Vijayawada,TRN1694,16,0,1,Rain,0,643
2025-02-23,Kurnool,TRN1244,1,6,0,Clear,0,363
2025-07-31,Visakhapatnam,TRN1291,8,3,0,Clear,0,590
2025-03-08,Warangal,TRN4781,18,5,1,Cloudy,0,1069
2025-04-12,Warangal,TRN1597,17,5,0,Cloudy,0,745
2025-03-16,Hyderabad,TRN3670,8,6,1,Rain,0,766
2025-05-25,Vijayawada,TRN2026,17,6,0,Clear,0,676
2025-07-18,Hyderabad,TRN5480,1,4,0,Rain,0,326
2025-11-12,Hyderabad,TRN4346,15,2,0,Heavy Rain,0,238
2025-12-13,Nellore,TRN4635,8,5,0,Clear,0,607
2025-08-21,Kurnool,TRN5783,17,3,0,Fog,0,619
2025-10-30,Nellore,TRN2500,1,3,0,Clear,1,720
2025-02-26,Guntur,TRN1458,3,2,0,Clear,0,246
2025-04-08,Guntur,TRN2083,15,1,1,Rain,0,584
2025-07-02,Vijayawada,TRN2471,17,2,0,Clear,0,542
2025-10-29,Visakhapatnam,TRN5820,10,2,0,Clear,0,620
2025-03-23,Nizamabad,TRN3057,1,6,0,Clear,0,256
2025-04-07,Visakhapatnam,TRN5617,21,0,0,Clear,0,622
2025-07-28,Kurnool,TRN2327,7,0,0,Clear,0,480
2025-09-12,Nizamabad,TRN2655,14,4,0,Rain,0,344
2025-03-19,Visakhapatnam,TRN4979,13,2,0,Clear,0,445
2025-02-17,Hyderabad,TRN3658,19,0,1,Cloudy,1,1159
2025-05-29,Nizamabad,TRN3944,17,3,0,Clear,0,527
2025-08-23,Hyderabad,TRN2231,6,5,0,Rain,0,292
2025-12-22,Hyderabad,TRN2161,8,0,0,Cloudy,0,480
2025-08-03,Nizamabad,TRN5988,4,6,0,Clear,0,540
2025-01-13,Secunderabad,TRN4531,21,0,0,Heavy Rain,0,571
2025-01-22,Warangal,TRN4033,12,2,0,Cloudy,0,414
2025-09-22,Visakhapatnam,TRN4517,20,0,1,Rain,0,860
2025-10-16,Guntur,TRN1977,0,3,1,Rain,0,567
2025-10-27,Kurnool,TRN3550,15,0,0,Clear,0,344
2025-09-07,Guntur,TRN2024,19,6,0,Fog,1,1136
2025-02-11,Visakhapatnam,TRN2157,19,1,0,Rain,0,610
2025-08-26,Nizamabad,TRN3776,17,1,1,Rain,0,637
2025-06-11,Kurnool,TRN1040,22,2,0,Cloudy,0,353
2025-08-04,Kurnool,TRN3705,16,0,0,Clear,0,333
2025-07-10,Tirupati,TRN5525,16,3,1,Clear,0,643
2025-05-03,Vijayawada,TRN1920,15,5,0,Clear,0,462
2025-04-21,Tirupati,TRN3225,19,0,0,Clear,0,613
2025-02-01,Guntur,TRN3174,22,5,0,Clear,0,393
2025-06-21,Visakhapatnam,TRN2219,9,5,0,Heavy Rain,0,642
2025-06-25,Secunderabad,TRN3632,1,2,0,Clear,0,285
2025-02-23,Vijayawada,TRN3065,7,6,0,Rain,1,912
2025-06-01,Tirupati,TRN1897,2,6,0,Clear,0,455
2025-08-22,Kurnool,TRN3764,9,4,0,Fog,0,514
2025-11-20,Secunderabad,TRN4876,7,3,0,Cloudy,0,547
2025-08-20,Nellore,TRN1378,13,2,0,Cloudy,0,315
2025-02-18,Guntur,TRN2931,8,1,1,Clear,0,787
2025-08-22,Guntur,TRN4264,7,4,1,Cloudy,0,912
2025-10-03,Vijayawada,TRN3302,14,4,0,Clear,0,341
2025-08-31,Vijayawada,TRN2140,17,6,0,Cloudy,0,739
2025-11-26,Secunderabad,TRN1370,3,2,1,Clear,0,562
2025-01-15,Tirupati,TRN1376,5,2,0,Fog,0,405
2025-05-03,Guntur,TRN1995,5,5,0,Rain,0,386
2025-07-22,Vijayawada,TRN3820,11,1,0,Clear,0,355
2025-03-04,Warangal,TRN3640,14,1,0,Clear,0,316
2025-02-01,Warangal,TRN4056,12,5,0,Cloudy,0,464
