train_id,engine_temperature,brake_pressure,vibration,wheel_condition,engine_hours,last_service_days,maintenance_count,failure
282,79.57,100.64,2.72,82,11143,36,6,0
2444,79.41,104.56,6.28,82,11539,329,10,1
1918,73.67,92.52,5.57,91,13024,16,11,0
1980,78.96,95.13,5.69,92,6207,141,12,0
1872,86.5,106.64,4.24,96,12591,351,8,0
2654,70.42,85.77,5.24,61,9492,152,14,0
2951,89.66,96.54,5.21,91,4596,84,2,0
10,86.47,96.4,2.91,92,10085,296,6,1
1487,86.81,102.66,2.35,92,4730,152,4,0
1096,88.51,88.4,5.56,97,9366,119,10,1
2499,57.92,94.72,5.18,59,14678,46,8,0
2322,103.28,98.93,4.8,53,6926,312,4,0
3109,72.72,107.43,2.5,51,11809,318,0,1
395,86.54,96.4,4.87,97,8239,71,0,0
2573,88.39,110.16,3.39,77,13790,253,3,0
1606,83.79,87.71,1.08,97,5964,270,13,0
401,96.46,94.6,5.8,88,5042,347,5,0
2141,108.59,94.49,6.28,99,7655,340,0,0
1570,96.09,89.45,3.57,67,14137,215,3,0
1047,74.81,83.04,4.11,91,6019,285,14,0
2128,66.43,105.5,2.62,91,12091,226,10,0
1630,65.98,101.33,2.56,99,7624,223,14,0
2080,69.72,94.63,4.01,99,11002,74,14,0
1247,74.6,105.35,3.55,51,7807,318,1,0
1729,93.0,98.65,3.07,79,11985,345,2,1
1901,77.0,86.47,4.76,60,6571,82,10,0
1027,98.2,101.47,1.35,71,14491,333,13,1
405,71.15,100.14,0.01,52,11541,41,3,0
690,97.55,105.38,2.85,53,12163,106,7,0
2651,77.46,103.23,3.18,88,4774,140,7,0
356,77.11,91.55,4.5,55,12622,116,12,1
1815,81.69,99.15,5.05,51,11115,119,8,0
750,93.99,97.61,3.6,88,11977,52,3,0
2223,103.58,96.66,7.13,67,8789,11,10,1
1211,101.97,97.17,2.51,56,2216,148,8,1
2831,75.39,92.86,6.56,57,6086,19,4,1
2385,66.33,86.64,1.43,94,12393,328,2,0
1825,88.79,100.3,6.72,89,5758,35,14,0
2954,95.01,90.73,6.04,76,7055,263,3,1
2801,69.34,100.7,6.79,58,5788,350,2,1
2408,74.28,91.9,1.75,78,11994,257,4,0
1760,67.5,95.53,2.4,70,8229,303,4,1
1972,93.64,102.87,3.87,81,10934,143,0,0
1938,103.62,91.4,4.77,69,6953,144,2,0
801,73.2,106.9,4.55,81,4778,52,4,0
881,70.78,96.31,5.56,64,4331,209,5,0
1495,76.33,93.66,1.82,66,1671,296,0,0
100,96.97,98.21,5.32,97,8032,337,13,1
2227,77.81,117.73,4.01,52,10754,323,13,1
755,85.56,106.37,3.86,57,11253,357,8,0
1584,92.82,99.07,4.38,50,14592,62,4,1
1657,83.82,88.85,4.16,80,12215,242,2,0
1490,77.73,103.39,4.39,62,5428,285,12,0
2951,58.79,93.43,3.26,60,6179,164,5,1
2167,95.79,98.08,4.39,85,5760,312,2,0
3002,81.24,83.32,6.97,95,4836,18,9,0
2900,86.67,87.85,3.44,83,4694,83,5,0
2455,90.87,91.93,4.07,61,3847,214,0,1
2785,83.77,99.19,3.51,92,2821,114,13,0
3088,86.38,93.9,5.2,58,12491,22,3,1
473,96.6,88.9,4.42,88,6802,162,10,1
2844,91.19,108.4,3.1,89,8527,12,6,0
3125,78.0,97.19,5.04,98,6243,346,7,0
17,75.28,107.4,0.9,57,2708,10,3,0
1804,81.25,85.82,4.72,71,3028,86,12,0
2678,97.61,102.92,3.63,77,1414,185,12,1
1854,83.88,94.45,3.81,63,10572,239,0,1
2054,69.76,80.43,2.15,100,1032,362,11,0
3098,67.4,84.55,5.79,97,7602,142,9,1
542,76.28,85.24,3.38,96,4530,51,6,0
2528,89.52,98.03,5.98,69,13950,293,1,1
112,86.57,94.58,4.61,92,11811,197,7,0
1227,96.21,99.15,6.2,51,2761,259,8,0
1201,84.03,87.35,6.47,53,6604,289,0,1
1353,65.24,88.17,4.91,96,13264,105,10,0
2261,74.94,104.77,3.96,78,6238,152,0,0
1081,98.26,99.25,2.92,76,3429,299,11,0
477,78.2,91.63,3.4,79,7313,49,8,0
1185,61.66,88.34,5.46,58,10631,72,12,1
2372,92.26,87.38,3.85,84,10635,194,13,0
1777,86.58,96.6,4.91,83,11568,282,9,0
2781,98.24,80.32,2.19,83,12572,95,4,0
2062,85.43,90.51,5.18,72,13899,197,13,1
250,103.3,83.1,5.1,75,5729,287,9,0
644,85.79,109.21,4.21,67,10016,8,9,0
1647,71.59,90.41,3.17,75,14012,267,0,1
2662,101.55,98.23,6.88,63,1488,84,12,0
1353,65.25,86.48,5.96,89,13771,209,10,0
1605,92.62,100.28,6.49,55,10673,231,13,1
2323,85.37,79.98,4.71,50,11294,152,3,1
2111,85.77,80.55,2.7,75,7526,57,1,0
2730,86.24,101.18,2.12,77,14688,172,0,0
2370,81.61,95.66,5.43,98,9768,231,13,0
793,57.69,87.73,5.05,80,1612,237,0,0
276,90.58,72.66,3.66,68,3121,287,6,1
2299,83.29,79.48,5.49,63,9585,3,3,0
2479,68.89,114.49,4.41,91,2605,70,5,0
1827,77.58,97.53,3.61,73,13577,156,14,0
697,88.21,101.08,3.12,85,11919,252,5,0
1455,84.69,83.11,5.27,84,7809,137,7,0
292,99.69,82.54,2.15,63,6164,41,10,1
2417,80.93,91.01,3.2,67,7456,284,5,0
1721,77.82,94.49,2.79,62,4018,166,13,0
335,88.57,97.63,4.36,89,2348,19,3,1
2857,72.74,97.99,3.63,54,8267,242,13,1
2350,99.38,90.06,2.88,50,14673,65,9,0
2884,64.21,105.92,3.67,63,2758,60,2,0
126,80.8,99.52,4.81,80,2993,308,0,1
2502,84.77,95.11,2.86,53,3720,248,3,1
962,59.26,84.52,3.76,87,13463,223,12,0
891,92.56,85.32,4.48,63,12386,94,6,1
2379,102.58,88.77,4.36,69,14851,302,1,0
1514,78.88,112.68,3.2,69,9193,55,3,0
1357,83.75,99.08,4.45,95,13627,59,0,1
1871,104.99,84.8,5.74,82,6841,350,3,1
2713,112.18,94.44,4.51,92,13198,96,13,1
105,72.75,95.33,3.85,91,10950,317,3,1
2051,95.52,90.78,3.99,82,9753,346,0,0
288,76.92,94.45,3.29,53,9547,96,14,0
238,80.45,76.24,5.17,93,6125,23,6,0
111,96.23,107.98,3.36,81,9789,252,0,1
652,103.15,83.01,3.62,63,11408,210,13,1
980,80.44,87.07,4.94,56,14754,208,4,0
472,84.26,89.31,3.27,53,13403,286,1,1
346,102.25,90.27,4.62,70,6613,263,8,0
2761,73.43,91.76,3.65,77,7372,258,9,1
2475,75.6,98.87,4.86,87,8573,40,4,0
387,88.32,91.9,4.04,95,13959,343,4,0
1651,85.44,81.27,4.52,56,10779,51,0,0
2630,76.36,85.79,3.22,59,12737,22,4,0
2801,87.79,93.57,6.8,58,2571,149,4,0
29,91.37,96.54,4.58,60,8380,128,6,1
2527,87.07,84.82,7.03,76,1463,199,9,0
229,92.97,87.35,6.31,70,4239,316,11,0
2750,113.08,91.95,5.21,75,11056,240,0,1
305,85.14,110.36,3.41,58,8649,51,7,1
2615,70.16,95.48,4.12,70,7190,115,3,0
2468,79.14,112.13,3.1,95,12278,21,10,0
2936,82.64,103.6,5.67,51,14194,119,11,0
2322,90.74,82.09,3.07,72,13803,43,11,1
759,99.33,92.78,7.1,70,12411,77,8,0
232,94.12,97.49,3.17,63,10154,189,11,1
2950,77.19,114.29,2.21,97,10231,18,13,0
1308,77.18,93.73,4.62,74,5971,177,2,1
2652,97.39,82.85,2.41,78,14910,184,9,1
1457,76.2,95.36,5.23,72,5433,247,0,0
65,91.58,82.48,3.91,86,10647,74,14,1
1453,64.38,91.42,4.48,98,10559,286,11,1
1345,81.29,88.72,7.0,69,5951,51,0,0
2954,89.13,95.33,3.82,50,14774,261,4,1
2344,82.56,93.71,3.93,76,4090,41,7,0
2130,96.88,98.95,4.27,95,9000,50,12,0
1613,77.65,107.58,7.72,58,9444,263,6,1
2767,93.95,95.24,4.84,67,10286,186,8,0
3149,95.96,84.77,4.67,61,12469,333,14,1
1845,76.36,84.56,2.97,90,8967,271,5,1
1215,72.72,96.59,4.03,93,12721,192,9,0
1046,84.02,103.97,2.39,65,10272,323,13,1
1556,86.19,107.02,1.46,95,14394,106,6,0
2023,73.83,98.5,3.93,89,4184,259,5,0
779,77.58,86.32,2.71,62,3719,72,13,1
3102,87.26,86.92,3.65,78,2948,185,1,0
1721,90.17,100.77,4.22,63,12996,87,14,1
1099,85.53,102.14,4.56,60,1551,296,12,1
294,80.59,100.29,1.33,74,7129,74,2,0
1417,95.74,94.53,6.84,87,3146,169,0,0
672,77.07,100.39,4.92,72,4435,69,6,0
2279,92.4,89.66,5.74,95,11126,72,5,1
1766,71.38,94.57,4.34,74,8558,133,6,0
1059,83.58,108.87,5.29,51,9428,150,1,1
2188,77.12,97.19,5.73,97,5334,354,13,0
113,102.15,94.51,6.02,95,5563,298,12,1
334,87.05,84.38,0.08,84,14416,319,7,1
3024,86.27,102.66,3.86,83,10366,189,9,0
300,97.47,92.95,4.13,59,2754,263,4,1
743,82.4,84.97,5.52,82,9155,48,11,1
2182,91.57,93.67,3.19,94,1686,77,4,0
593,97.01,93.47,3.12,78,11304,17,11,0
475,78.9,93.37,5.31,73,9518,181,9,0
1236,72.81,93.05,1.54,60,14632,178,0,0
524,90.58,95.23,4.64,55,14876,182,9,1
122,110.89,77.72,4.51,58,1638,161,6,1
2728,69.99,110.29,4.11,63,13717,211,5,1
2734,94.91,86.24,3.41,82,1634,203,1,0
834,73.32,98.11,3.6,66,11841,131,3,0
1590,83.88,102.37,3.91,54,8029,288,1,0
3020,83.11,100.24,2.94,83,8680,92,2,0
2742,83.97,84.22,1.59,56,8498,94,11,1
2063,83.11,96.17,6.21,87,7259,268,4,0
729,106.72,93.06,0.87,68,11086,64,7,0
2938,75.97,88.12,5.46,72,2243,247,2,0
609,88.89,101.49,5.61,79,13665,117,9,0
151,73.52,96.07,5.77,100,11564,87,8,0
2625,88.6,106.86,6.6,90,9619,265,12,0
1648,81.72,83.79,3.97,86,7302,314,14,0
1266,86.57,99.32,1.76,61,7965,124,3,0
2457,86.14,89.08,4.83,70,1831,288,8,0
243,88.45,100.54,2.32,85,9025,77,2,0
1943,75.8,91.94,3.34,57,7492,57,4,0
1438,77.43,88.9,4.69,78,7241,322,12,1
2612,89.31,106.32,2.26,94,1586,316,4,0
318,83.77,94.57,1.81,87,2579,301,1,1
870,58.61,95.1,1.54,60,5350,282,8,0
223,87.1,91.94,5.29,96,2413,22,9,0
2429,94.51,78.76,2.56,89,8930,343,10,0
1598,70.84,88.49,4.6,64,2884,335,8,1
2649,69.04,91.39,4.73,68,5768,53,7,0
2647,89.42,82.96,6.61,97,14668,67,11,1
2100,83.03,103.31,1.93,64,3827,23,1,1
2592,95.24,93.02,2.55,69,7965,102,3,0
1469,83.39,88.3,3.33,52,9823,76,9,0
1407,81.94,93.9,4.18,95,1182,146,0,0
1633,89.1,92.92,4.16,85,1345,212,13,0
571,91.92,92.17,1.91,60,3629,165,0,0
1166,92.3,94.0,0.24,77,4215,13,8,0
93,75.61,86.2,3.06,100,10753,79,0,0
2281,77.98,93.03,3.29,70,5364,201,6,0
2949,103.74,95.94,3.19,67,9111,190,4,1
1117,126.35,112.48,3.41,82,11931,5,1,0
1383,70.63,92.76,4.14,62,12012,94,0,1
1525,84.77,101.47,4.02,82,9392,80,12,1
337,78.58,96.0,1.67,85,12525,181,2,0
1575,83.22,89.09,3.07,59,7621,77,9,0
2351,102.48,83.06,4.4,81,14427,123,5,1
1893,85.98,91.94,3.79,75,10885,53,0,0
2946,105.17,90.22,1.67,57,1668,160,7,0
3038,68.14,91.2,5.44,74,3983,60,5,0
357,83.62,84.43,5.27,69,14735,140,0,0
861,68.64,92.84,4.44,92,9955,176,9,0
630,95.33,112.23,4.83,91,7903,135,3,0
16,87.6,84.78,2.09,89,14448,140,9,1
1053,93.82,94.93,2.96,86,13397,195,2,0
640,107.19,92.77,1.73,80,11903,193,7,1
1296,80.7,85.87,4.29,64,12251,125,10,1
1668,99.9,86.16,5.59,71,1794,317,7,1
85,87.21,98.73,4.76,82,6292,167,3,0
2893,88.49,94.26,2.1,92,12227,85,5,0
2881,100.91,100.5,5.4,68,3115,49,6,0
1926,68.99,84.58,2.97,97,6749,250,13,1
2239,86.95,119.08,3.74,72,8654,232,4,0
1926,85.71,95.05,4.57,84,9154,5,12,1
2799,103.03,91.8,4.35,59,5703,45,2,1
649,70.94,80.5,1.93,70,10083,85,4,0
377,98.94,100.43,4.34,82,5802,144,10,1
1672,92.24,99.16,2.95,77,12497,27,3,0
2041,84.44,90.93,2.85,59,14623,197,3,1
1629,73.35,87.78,5.35,94,13396,194,10,1
175,78.69,112.5,6.2,98,6812,53,8,0
2970,82.12,92.1,3.26,83,11180,97,7,0
1697,112.08,97.86,6.1,94,10482,329,4,0
560,95.57,88.42,3.46,50,12143,54,0,0
2400,69.57,97.8,2.24,76,8031,339,8,0
1984,99.26,89.66,4.88,76,4020,130,12,0
3007,95.39,93.53,3.84,68,7856,362,5,1
3176,93.26,99.85,4.19,91,12874,313,13,1
956,94.44,98.01,5.59,85,7420,60,6,0
45,73.99,94.68,1.34,95,14033,341,14,0
787,50.87,92.5,5.08,65,7083,74,1,0
2730,65.99,99.27,5.4,81,6079,356,9,0
3052,87.34,95.81,2.18,82,5382,318,14,1
1839,85.35,88.89,3.13,59,14873,46,11,1
972,75.25,91.47,2.58,51,9787,200,12,0
1497,71.02,92.08,3.84,94,3171,29,10,0
1790,84.31,85.59,4.26,93,3731,267,8,0
3034,69.88,100.28,5.13,96,3633,271,10,1
1267,92.32,76.37,6.71,60,2476,78,9,1
3096,76.28,93.22,4.84,94,3278,89,11,0
2109,103.33,94.09,2.76,87,4835,99,14,0
1997,65.81,91.76,5.18,70,14495,131,1,0
3137,89.02,100.28,2.33,52,11723,10,12,0
2628,105.72,95.62,4.42,70,13835,130,12,0
1629,86.99,94.25,3.94,61,10290,132,9,1
90,88.99,88.91,4.94,56,14740,310,14,1
2866,69.0,93.63,1.22,58,6629,34,9,0
655,81.55,96.83,4.22,64,6377,215,12,1
1374,85.95,102.35,4.66,64,4651,23,8,0
2197,81.21,96.57,4.74,54,1466,278,1,0
2536,91.96,87.35,4.2,66,10116,75,6,0
2249,58.85,94.69,1.67,52,13687,317,5,0
1828,74.35,93.09,1.68,80,9928,140,14,0
2695,86.1,97.86,5.08,57,4535,355,6,1
2027,97.93,96.26,5.73,63,14072,180,0,0
1647,106.75,100.05,4.25,93,9884,254,10,0
1153,83.22,79.98,4.74,98,3715,272,2,1
1720,89.56,98.57,2.82,74,2199,198,9,0
2581,83.9,88.69,4.73,75,13398,111,7,0
476,96.95,92.92,4.49,72,10483,33,2,1
994,84.01,98.38,4.31,64,2858,141,10,0
712,100.96,90.29,7.03,62,7659,6,14,1
2405,86.28,84.99,4.79,54,9374,172,7,0
2828,104.07,92.1,3.13,87,4219,273,12,1
896,91.61,107.5,2.29,89,4627,74,12,0
264,80.08,94.3,2.32,87,11681,216,10,0
1575,95.74,92.28,1.9,99,11620,175,2,0
2638,89.87,107.83,3.67,89,4634,273,10,0
2310,105.48,83.55,7.28,90,14953,27,11,1
669,87.98,102.12,3.48,63,1802,360,1,1
2526,89.94,92.43,0.82,84,7856,336,2,0
267,101.57,92.61,3.96,83,6044,78,11,1
3099,85.08,104.88,5.96,75,2861,237,5,0
215,72.7,92.15,2.65,80,6235,285,2,0
2141,70.38,86.21,2.45,99,2570,118,14,0
969,97.66,90.54,1.54,75,5690,67,7,0
459,86.14,100.46,3.0,94,1981,173,10,0
1743,93.32,106.67,2.3,79,11450,167,7,1
197,90.77,98.94,4.62,55,13160,183,11,1
178,66.76,113.3,3.43,79,5475,222,1,0
526,92.7,92.2,3.14,84,9633,264,0,0
1946,88.88,99.71,2.28,60,9493,92,6,0
943,83.82,90.38,4.61,80,3161,219,6,0
2825,65.58,95.27,6.41,69,9361,149,13,1
663,54.03,100.53,3.12,78,11731,134,3,1
2665,110.15,88.27,1.55,89,12417,116,3,0
1013,94.99,96.05,0.82,71,11009,137,0,0
2277,81.43,99.15,3.63,53,1264,232,9,0
2687,84.28,97.49,1.28,87,2186,102,2,0
1900,102.74,84.73,4.24,87,7340,12,13,0
848,98.26,89.28,3.82,91,8574,16,1,0
841,96.32,86.41,3.53,93,4850,125,0,0
464,75.49,93.98,4.65,96,4330,147,5,0
2456,86.29,118.06,4.21,79,13340,170,5,0
1428,79.72,95.12,1.35,95,2213,242,0,1
2783,106.56,83.05,4.47,60,7657,41,7,1
1395,78.63,94.62,5.78,73,11357,281,5,0
1539,86.6,92.32,3.33,78,9218,28,13,1
1939,84.86,110.28,3.38,69,10899,251,9,1
2314,72.13,101.88,6.72,54,6896,326,8,1
898,82.84,94.9,3.45,96,7162,190,13,1
1708,73.31,94.84,4.3,93,5261,297,2,0
368,65.44,110.34,4.58,87,8548,67,3,0
811,86.92,90.52,3.18,74,4146,61,1,0
2633,109.5,93.03,0.68,56,10654,307,11,1
2244,100.6,106.77,5.47,83,9362,275,3,1
2231,78.1,90.58,3.82,68,14930,162,7,0
1238,90.13,98.4,4.87,54,1112,242,8,0
2283,71.74,92.13,0.83,89,12504,41,9,1
104,92.83,90.56,1.91,93,12674,147,12,0
1935,74.21,94.89,0.87,97,13281,222,3,0
391,92.03,88.8,3.93,91,8178,111,13,1
285,103.16,114.78,5.21,62,9281,361,4,1
3068,86.04,92.67,2.27,97,2964,8,13,0
574,83.42,90.13,4.55,65,10839,60,9,0
577,69.14,99.21,2.74,85,8973,348,13,0
827,96.63,90.37,5.01,97,5483,180,9,0
1751,82.31,100.8,2.23,58,1489,353,2,1
1021,81.88,77.28,6.55,73,12712,81,7,1
612,87.11,103.23,3.36,100,7762,295,5,0
1495,104.6,91.24,3.9,55,2603,353,2,1
145,71.41,88.66,2.5,59,12588,59,9,0
3001,67.53,98.62,3.88,64,8217,163,6,0
1370,104.48,101.0,0.46,86,12166,232,11,0
197,94.58,95.56,3.24,91,12683,115,5,0
285,73.78,99.17,4.46,98,12934,3,6,0
1225,100.93,104.87,6.86,72,3439,73,4,0
514,84.66,93.25,4.13,67,14885,186,4,0
2052,85.71,87.15,3.93,86,8114,82,12,0
1329,107.49,106.68,6.44,83,4435,59,1,1
771,71.22,84.29,6.0,63,2321,196,7,1
1961,93.6,90.79,4.65,51,4201,310,12,0
2209,87.79,84.65,5.25,93,4995,103,12,0
2065,101.64,97.33,5.77,83,1661,287,6,0
2609,88.79,90.14,4.0,72,10944,250,13,1
2294,106.15,91.95,5.47,68,14805,318,13,1
2139,81.58,96.26,2.21,68,4109,179,2,0
1007,95.69,96.23,3.43,97,13769,16,4,0
2075,91.54,90.21,5.13,93,5327,170,12,0
24,93.75,100.48,2.38,100,14308,7,5,1
293,88.63,105.65,6.69,76,11240,315,3,0
599,94.82,90.91,6.07,61,5884,232,14,1
2450,84.54,102.37,5.82,55,5854,132,10,1
1791,89.27,87.36,3.74,73,14270,159,12,1
2086,82.91,90.07,5.9,61,4092,313,9,1
1242,66.47,105.55,2.32,67,10851,86,9,0
2116,93.21,80.85,3.81,58,2332,93,1,0
1818,91.09,102.12,4.75,81,9151,72,14,0
2140,107.86,98.28,4.16,78,10749,76,3,1
161,83.57,81.5,4.0,81,3785,56,9,0
2535,95.24,95.01,2.82,79,13163,283,12,0
2697,74.53,101.13,0.87,82,4964,198,9,0
2624,70.68,89.38,6.01,66,12617,264,7,1
3062,81.69,99.27,1.98,52,11046,294,0,1
1413,97.32,96.7,4.1,92,4890,138,4,0
1423,91.65,83.32,3.4,62,11102,319,9,1
1898,76.43,91.01,1.44,68,5923,304,11,0
254,66.34,107.79,1.31,71,4296,304,11,0
2017,69.98,99.33,4.59,69,12855,139,1,0
2753,85.52,103.87,3.27,51,11944,326,14,1
2114,78.85,93.57,6.77,68,6594,110,8,0
1304,86.48,96.77,4.59,92,9670,157,10,0
2066,77.2,80.32,4.93,63,9751,212,13,1
2121,82.49,97.85,4.95,85,9497,32,10,0
1464,104.17,97.8,1.09,99,10971,108,0,0
493,68.53,96.23,3.31,77,8289,186,3,0
1434,79.74,93.83,4.74,50,11837,196,11,1
2661,109.32,87.81,4.82,85,12165,143,6,0
277,80.0,89.83,4.03,64,2508,326,10,1
1876,78.91,87.13,4.74,94,9516,349,4,0
852,95.68,94.67,4.64,58,8414,200,11,1
129,88.05,98.45,4.46,62,5521,200,12,0
1118,82.21,92.32,4.96,78,9485,5,6,0
664,107.56,93.15,4.91,84,12446,255,10,0
1156,79.27,103.71,5.26,80,10451,42,8,0
2324,77.02,99.55,4.0,64,9010,94,11,1
2301,76.07,101.34,3.18,70,1489,270,14,0
2834,96.72,78.71,3.93,83,4015,91,12,0
2206,89.9,112.51,5.36,91,3562,209,14,0
601,87.83,93.77,3.35,51,10457,158,11,1
1739,77.93,92.83,5.49,95,4888,331,11,0
316,73.93,92.52,4.22,56,14233,63,12,1
2246,74.18,96.84,4.41,64,1720,24,12,0
1374,83.31,91.52,1.9,99,3719,43,7,0
2278,119.94,96.03,1.42,99,4865,32,6,1
2203,95.98,88.98,2.39,96,7081,111,2,0
1419,78.1,111.88,1.65,50,8807,168,13,0
2901,95.34,99.48,5.12,50,7035,132,3,0
2808,93.76,88.02,4.01,88,9017,2,8,0
2137,87.59,94.34,4.99,90,1815,140,5,0
1388,88.73,104.13,3.97,93,6190,123,0,1
3010,82.74,95.62,5.8,60,6472,237,10,0
1212,96.97,98.76,4.33,69,2470,279,5,1
263,92.71,88.25,6.3,96,14329,348,1,0
495,84.51,83.96,2.26,63,11267,363,6,1
751,99.89,84.2,4.87,63,3393,262,4,1
2192,92.28,95.59,2.65,60,6418,96,2,0
2105,102.96,100.46,1.42,70,11200,270,11,0
1245,81.64,89.6,2.7,70,11276,86,11,0
2020,89.74,99.1,4.57,81,1055,257,8,0
536,99.15,106.57,5.14,73,3185,231,11,0
634,77.45,111.22,3.1,92,8175,273,0,0
2177,95.9,94.84,3.86,100,1992,114,7,0
2984,86.46,82.98,3.35,100,8344,276,13,1
1455,68.05,102.42,4.54,61,3671,81,9,0
1386,113.29,96.54,4.35,79,8866,153,2,0
927,93.83,98.88,4.02,57,12195,147,13,1
835,70.16,91.24,5.4,70,2261,171,13,0
781,95.84,84.74,2.93,59,2597,14,13,1
652,87.16,96.28,4.67,81,13527,136,6,0
2207,98.39,94.54,4.77,97,6516,109,13,0
1373,89.14,92.11,1.89,54,4498,53,0,0
2015,78.73,98.7,3.44,66,7086,276,1,0
398,65.05,95.7,4.78,76,1636,18,7,0
2121,77.18,91.62,5.07,91,1849,264,10,0
348,65.37,90.57,2.42,56,2751,73,10,1
915,79.07,102.37,1.74,98,12738,337,7,1
790,102.06,95.56,3.39,79,2309,320,9,1
376,72.21,100.37,2.45,82,13071,73,3,0
2387,82.58,87.82,3.66,100,9562,17,0,0
1305,87.05,85.75,2.72,88,3665,139,4,0
824,91.16,90.18,6.08,65,4011,345,6,1
2138,86.73,88.13,2.07,51,4074,247,4,0
2745,81.84,107.66,2.45,98,11469,195,3,0
1229,82.12,89.3,6.25,89,3701,175,14,0
1713,101.87,87.73,2.94,64,8580,50,13,1
2086,74.95,92.5,1.47,100,11548,168,2,0
1997,78.12,89.17,2.37,55,11052,111,2,0
3163,98.33,97.07,0.52,97,13949,232,13,0
86,86.18,96.03,4.43,77,5806,270,12,1
799,103.82,96.32,5.63,53,1219,98,13,1
2343,86.07,114.74,5.49,75,6495,330,7,1
911,84.79,98.5,4.72,71,9150,130,9,0
90,106.5,119.3,3.45,69,14243,176,8,0
2848,79.5,89.77,4.74,92,2393,258,3,0
1946,63.32,93.05,4.81,68,7344,170,8,1
947,75.42,94.59,5.42,53,1989,11,9,1
1599,81.66,81.23,3.69,69,8081,106,1,0
2097,104.42,100.16,4.22,53,14500,240,1,1
2150,93.94,91.01,4.81,55,1353,51,14,0
2665,91.91,91.01,3.77,75,4218,94,9,0
873,79.34,79.09,5.9,81,7957,214,7,0
1253,90.15,87.19,5.54,77,5212,164,7,0
1906,95.11,97.74,3.89,77,9929,144,12,1
1355,80.44,95.41,1.41,72,5693,294,10,0
1003,77.27,89.3,-1.73,99,13512,86,6,0
2042,79.5,93.04,2.08,95,9041,138,6,0
1087,76.49,85.82,4.25,74,8539,276,9,1
2959,68.96,94.92,0.37,66,1643,193,4,0
2109,103.22,97.2,3.75,78,3343,318,11,1
949,89.39,100.84,-0.18,80,13203,62,1,1
57,92.06,114.85,4.31,94,6899,160,14,0
742,79.6,91.11,2.81,65,14314,87,6,1
333,81.02,96.31,4.65,61,10221,58,3,0
2219,103.26,97.53,7.32,53,9468,8,7,0
2914,87.59,97.96,4.05,67,13918,21,4,1
1635,67.44,91.15,6.5,95,6174,324,1,1
91,79.36,74.95,3.51,82,2993,355,4,0
2241,88.51,103.04,2.3,94,10287,303,9,0
984,100.27,102.88,3.91,54,14132,173,5,0
238,83.1,101.94,3.96,69,7512,77,9,0
2676,74.61,105.16,-1.27,53,14697,192,11,1
3058,73.81,108.4,2.9,70,12988,184,11,1
2005,89.7,97.75,4.47,91,11355,30,12,0
2320,120.09,90.08,2.35,72,7357,248,1,1
2049,94.31,84.48,4.91,63,9674,343,9,0
1304,71.62,105.84,4.85,92,9741,124,6,0
926,82.49,92.91,2.49,91,2382,176,6,0
434,85.16,99.67,4.26,59,5041,95,8,0
1459,103.71,109.27,2.89,59,1815,192,14,1
1673,97.27,101.71,5.96,52,8171,148,14,0
3148,94.18,99.51,2.41,100,10244,351,4,1
508,69.49,110.08,3.15,95,8067,137,4,0
930,76.15,102.91,1.64,53,10548,324,9,0
836,67.91,104.1,2.24,80,8794,106,0,0
2256,80.21,72.47,5.12,88,7285,288,3,1
770,93.5,97.94,5.86,95,3517,104,1,0
616,96.44,105.92,3.14,72,2976,277,4,1
132,82.86,97.54,1.93,86,10455,15,7,0
676,86.66,87.25,4.49,69,9692,251,7,0
2768,105.2,103.61,4.7,73,5668,133,12,0
2396,93.61,94.23,4.91,95,6406,1,5,0
2651,94.5,94.7,2.46,93,11539,283,10,0
1188,91.6,94.18,2.67,73,10226,363,5,0
978,70.29,82.95,3.21,52,12585,267,7,0
641,79.21,94.02,5.01,61,7451,342,3,0
1923,91.85,80.52,2.22,82,3810,271,9,1
93,91.67,107.99,3.98,61,5728,101,4,0
47,104.34,100.25,2.28,51,4845,266,0,0
2802,87.88,90.46,3.9,68,6486,247,5,0
2874,73.54,86.4,1.78,97,4819,123,0,0
2475,73.89,85.53,6.02,100,12132,208,2,1
1712,79.45,102.86,2.9,98,9366,151,5,0
2578,80.31,98.72,1.47,54,7956,82,5,0
1143,79.7,95.34,5.44,76,6041,61,0,0
2623,86.39,90.84,4.75,66,12359,177,5,0
453,88.96,86.94,7.47,91,10921,126,0,0
2698,113.12,104.59,0.85,89,13489,211,10,0
553,101.29,102.06,4.87,58,4561,72,11,0
1219,82.07,95.25,5.86,58,8985,129,4,0
1831,91.02,96.91,3.09,99,14389,18,10,0
1586,80.38,90.27,1.45,64,6481,333,5,0
2726,63.03,108.59,5.39,75,8592,117,14,0
2226,79.87,95.71,4.53,70,5507,152,11,0
45,78.24,98.76,6.55,65,14395,224,6,0
759,87.38,102.5,2.83,72,6153,310,0,0
1613,79.69,88.39,5.7,50,4650,91,10,1
333,67.17,96.4,2.92,64,13153,8,12,1
2564,100.14,103.0,2.8,66,5392,19,6,1
34,72.02,106.95,3.12,60,10808,143,13,1
414,94.46,93.42,3.55,96,13226,245,10,1
2098,87.23,87.91,2.91,51,12224,89,11,1
546,91.61,102.11,4.24,71,13241,335,12,1
528,84.3,95.26,2.89,65,13790,255,3,1
260,94.27,89.01,3.2,93,6497,37,14,0
1336,75.4,109.13,2.34,99,10635,47,10,0
