date,station,hour,day_of_week,holiday,train_frequency,passenger_count,entry_count,exit_count,crowd_level
2025-08-19,Hyderabad,17,1,0,11,328,222,126,Medium
2025-06-21,Secunderabad,11,5,0,6,1479,752,436,Medium
2025-07-30,Tirupati,18,2,0,5,104,83,52,Low
2025-11-04,Nellore,11,1,0,4,337,260,171,Low
2025-04-08,Secunderabad,12,1,0,9,1176,586,299,Medium
2025-07-02,Visakhapatnam,20,2,0,11,419,176,204,Medium
2025-04-08,Kurnool,12,1,1,2,823,533,402,Medium
2025-07-16,Visakhapatnam,13,2,0,3,1157,768,609,Low
2025-06-17,Visakhapatnam,2,1,0,3,837,451,440,Low
2025-11-30,Nellore,1,6,0,6,701,504,140,Medium
2025-05-22,Nizamabad,6,3,0,14,739,355,162,Medium
2025-03-29,Tirupati,7,5,1,6,188,88,100,Medium
2025-10-26,Guntur,13,6,0,13,499,314,221,Medium
2025-03-27,Kurnool,11,3,0,4,1404,679,719,Medium
2025-05-15,Kurnool,0,3,1,7,1351,719,521,High
2025-07-16,Vijayawada,4,2,0,11,961,532,324,Medium
2025-07-03,Secunderabad,16,3,0,4,246,168,138,Low
2025-11-25,Tirupati,16,1,0,7,1084,555,435,Medium
2025-07-11,Visakhapatnam,21,4,0,8,767,308,453,Medium
2025-08-02,Nellore,8,5,0,11,1090,726,267,High
2025-05-27,Warangal,4,1,0,4,676,396,302,Low
2025-11-12,Vijayawada,13,2,0,14,1453,1101,799,High
2025-10-23,Hyderabad,6,3,0,14,688,329,191,Medium
2025-10-10,Nellore,14,4,0,11,209,86,93,Low
2025-01-11,Visakhapatnam,5,5,0,7,490,251,285,Medium
2025-06-26,Guntur,9,3,0,8,461,366,215,Medium
2025-05-01,Vijayawada,13,3,0,12,1186,495,507,Medium
2025-01-30,Secunderabad,4,3,0,14,1311,914,625,High
2025-07-02,Nellore,7,2,1,3,322,170,158,Medium
2025-05-19,Secunderabad,21,0,0,7,1286,782,339,High
2025-05-16,Kurnool,22,4,0,3,796,366,249,Low
2025-06-10,Tirupati,15,1,0,14,451,184,123,Medium
2025-06-17,Vijayawada,12,1,1,12,812,533,321,High
2025-06-25,Tirupati,11,2,0,5,198,99,84,Low
2025-02-09,Warangal,0,6,0,14,582,428,267,Medium
2025-07-09,Nizamabad,19,2,0,14,1000,521,461,High
2025-01-09,Warangal,3,3,0,13,112,52,61,Low
2025-02-05,Guntur,4,2,1,11,400,244,130,Medium
2025-10-25,Tirupati,23,5,0,14,1098,444,467,High
2025-10-07,Tirupati,0,1,0,8,530,367,204,Low
2025-10-24,Vijayawada,15,4,0,3,1352,878,546,Medium
2025-05-14,Warangal,17,2,0,8,411,165,204,Medium
2025-04-05,Guntur,18,5,0,8,699,438,158,High
2025-06-06,Guntur,1,4,0,13,142,56,68,Low
2025-01-02,Visakhapatnam,21,3,0,13,873,544,198,High
2025-04-01,Visakhapatnam,3,1,0,7,406,174,204,Low
2025-11-08,Warangal,12,5,1,12,219,147,121,Medium
2025-07-19,Secunderabad,23,5,0,5,1115,881,225,Medium
2025-05-04,Tirupati,13,6,0,7,927,614,292,Medium
2025-05-26,Guntur,10,0,0,13,1202,852,649,High
2025-07-15,Guntur,8,1,0,5,1494,1014,863,High
2025-11-17,Guntur,7,0,0,13,971,611,259,High
2025-03-17,Warangal,23,0,0,14,1159,834,337,Medium
2025-02-19,Warangal,20,2,0,12,987,414,397,High
2025-08-16,Guntur,15,5,0,6,1089,810,347,Medium
2025-01-23,Hyderabad,14,3,0,14,1472,601,306,High
2025-07-07,Warangal,1,0,0,3,423,214,179,Low
2025-12-06,Visakhapatnam,6,5,0,6,1185,945,579,Medium
2025-08-14,Nizamabad,12,3,0,11,1133,815,524,Medium
2025-10-18,Nizamabad,1,5,0,13,908,485,214,Medium
2025-08-13,Nizamabad,3,2,0,7,116,78,47,Low
2025-04-11,Vijayawada,18,4,0,10,777,487,445,Medium
2025-04-22,Secunderabad,20,1,0,2,752,431,419,Medium
2025-03-31,Guntur,19,0,0,11,669,330,322,Medium
2025-07-28,Visakhapatnam,23,0,0,7,559,414,311,Low
2025-09-02,Nizamabad,12,1,0,3,147,91,43,Low
2025-07-01,Vijayawada,3,1,0,7,997,537,250,Medium
2025-08-02,Visakhapatnam,13,5,0,11,1375,607,718,High
2025-01-03,Nizamabad,4,4,0,12,610,387,342,Medium
2025-11-18,Warangal,7,1,0,11,825,403,421,Medium
2025-08-02,Secunderabad,1,5,0,13,1046,678,515,High
2025-10-24,Guntur,21,4,0,9,654,363,210,Medium
2025-08-26,Guntur,11,1,0,5,1351,660,744,Medium
2025-10-11,Nellore,17,5,0,4,1453,1131,673,High
2025-08-02,Hyderabad,12,5,0,9,357,267,196,Medium
2025-03-17,Guntur,21,0,0,10,1101,878,436,High
2025-06-07,Guntur,19,5,0,6,449,204,168,Medium
2025-10-05,Warangal,13,6,0,9,477,358,214,Medium
2025-05-10,Kurnool,21,5,1,9,983,586,575,High
2025-01-28,Tirupati,13,1,0,9,1484,862,790,Medium
2025-01-11,Tirupati,17,5,0,6,198,151,58,Medium
2025-12-08,Nizamabad,5,0,0,5,1007,761,260,Medium
2025-08-02,Warangal,1,5,0,6,1423,1111,576,Medium
2025-05-27,Secunderabad,1,1,0,5,1202,641,685,Medium
2025-05-18,Secunderabad,17,6,0,4,1235,540,575,High
2025-07-21,Tirupati,19,0,0,6,808,576,420,Medium
2025-02-23,Nizamabad,20,6,0,4,1099,827,555,High
2025-07-16,Nellore,23,2,0,9,328,167,118,Low
2025-06-10,Tirupati,2,1,0,10,1143,902,420,Medium
2025-02-02,Nellore,11,6,1,7,1228,828,254,High
2025-01-21,Nellore,21,1,0,10,1027,776,503,High
2025-09-08,Visakhapatnam,8,0,0,10,1003,568,504,High
2025-06-11,Secunderabad,22,2,0,8,386,302,216,Low
2025-08-31,Kurnool,3,6,0,2,492,205,171,Low
2025-09-11,Nellore,1,3,0,4,1009,646,586,Low
2025-01-28,Vijayawada,19,1,0,12,1455,685,495,High
2025-06-22,Tirupati,22,6,0,3,1481,653,882,Medium
2025-11-13,Secunderabad,19,3,0,5,608,430,364,Medium
2025-04-30,Nizamabad,19,2,0,14,755,344,306,High
2025-12-26,Visakhapatnam,6,4,0,12,484,289,174,Medium
2025-06-29,Hyderabad,7,6,0,8,1109,777,277,High
2025-08-17,Secunderabad,18,6,1,14,1344,657,416,High
2025-03-29,Nellore,19,5,0,10,414,167,179,High
2025-08-12,Tirupati,4,1,0,8,1416,852,837,Medium
2025-07-21,Nizamabad,15,0,1,14,1176,880,607,High
2025-01-20,Guntur,9,0,0,14,1119,648,617,High
2025-11-15,Hyderabad,13,5,0,12,140,96,31,Medium
2025-08-11,Warangal,20,0,0,6,1126,670,544,High
2025-10-28,Tirupati,6,1,0,5,701,558,306,Low
2025-03-23,Kurnool,22,6,0,3,535,280,271,Low
2025-11-04,Visakhapatnam,16,1,0,8,1107,689,658,Medium
2025-07-06,Nizamabad,18,6,0,5,1062,550,285,High
2025-04-18,Secunderabad,8,4,0,13,936,502,269,High
2025-01-17,Nizamabad,9,4,0,6,1079,797,234,Medium
2025-08-06,Nellore,10,2,1,12,643,315,333,High
2025-09-23,Guntur,13,1,0,9,1194,946,601,Medium
2025-12-15,Nizamabad,6,0,0,12,483,269,116,Medium
2025-08-31,Vijayawada,15,6,0,3,1420,736,748,Medium
2025-02-08,Hyderabad,19,5,0,12,809,594,200,High
2025-08-24,Nellore,22,6,1,14,1268,817,442,High
2025-10-21,Hyderabad,14,1,0,6,1242,864,733,Medium
2025-12-10,Nellore,10,2,0,6,1246,864,704,Medium
2025-03-01,Visakhapatnam,1,5,0,14,158,91,47,Medium
2025-01-05,Secunderabad,1,6,0,7,638,427,307,Medium
2025-08-05,Vijayawada,16,1,0,12,158,109,90,Low
2025-12-18,Visakhapatnam,20,3,0,3,903,607,250,Medium
2025-03-19,Warangal,19,2,0,14,477,274,250,Medium
2025-05-22,Nellore,15,3,0,13,1253,788,539,Medium
2025-08-09,Nellore,7,5,0,12,1351,751,292,High
2025-06-27,Hyderabad,9,4,0,7,186,138,38,Low
2025-10-07,Vijayawada,20,1,0,6,155,78,92,Medium
2025-04-25,Nellore,11,4,0,4,1286,750,535,Medium
2025-02-17,Secunderabad,22,0,0,8,1490,1124,313,Medium
2025-04-07,Guntur,16,0,0,6,190,127,91,Low
2025-08-14,Guntur,20,3,0,6,1172,752,498,High
2025-04-19,Visakhapatnam,13,5,0,7,1053,505,541,Medium
2025-10-24,Secunderabad,21,4,0,9,287,177,104,Medium
2025-08-10,Nizamabad,7,6,0,7,602,343,316,Medium
2025-10-16,Guntur,7,3,0,11,1155,629,277,High
2025-02-05,Secunderabad,0,2,0,13,1153,603,350,Medium
2025-10-11,Warangal,8,5,1,9,1050,638,511,High
2025-11-07,Nizamabad,17,4,0,8,1061,486,364,High
2025-12-02,Nellore,8,1,1,13,1073,566,291,High
2025-03-02,Kurnool,22,6,0,2,1077,635,646,Medium
2025-08-07,Secunderabad,5,3,1,10,1239,989,697,High
2025-10-03,Nizamabad,15,4,0,8,391,163,167,Low
2025-08-04,Guntur,5,0,0,2,1410,648,792,Medium
2025-05-27,Visakhapatnam,23,1,0,12,1415,1004,442,Medium
2025-09-13,Visakhapatnam,20,5,0,5,179,92,93,Medium
2025-05-08,Guntur,0,3,0,5,1079,834,522,Medium
2025-05-02,Vijayawada,19,4,1,10,1272,681,384,High
2025-06-03,Secunderabad,19,1,0,10,963,588,520,High
2025-07-03,Vijayawada,23,3,0,7,861,348,316,Medium
2025-11-11,Kurnool,22,1,0,12,160,106,66,Low
2025-05-15,Guntur,8,3,0,14,942,643,366,High
2025-11-28,Visakhapatnam,4,4,0,8,1131,579,398,Medium
2025-04-01,Hyderabad,17,1,0,3,355,249,168,Low
2025-11-16,Nellore,10,6,0,14,823,368,214,High
2025-09-01,Vijayawada,8,0,1,2,1127,817,428,High
2025-09-20,Tirupati,5,5,0,8,1257,898,718,Medium
2025-03-29,Visakhapatnam,13,5,0,5,827,400,393,Medium
2025-01-07,Nizamabad,0,1,0,12,283,169,120,Low
2025-01-25,Visakhapatnam,11,5,0,11,824,503,236,Medium
2025-01-14,Kurnool,11,1,0,11,466,243,252,Low
2025-04-10,Nizamabad,13,3,0,6,1078,570,498,Medium
2025-08-12,Kurnool,9,1,0,13,1318,593,619,High
2025-11-25,Nellore,6,1,0,5,179,110,105,Low
2025-04-23,Tirupati,20,2,1,14,826,631,214,High
2025-01-15,Visakhapatnam,0,2,0,9,862,600,224,Medium
2025-08-23,Guntur,13,5,1,4,600,359,291,Medium
2025-10-23,Hyderabad,12,3,0,8,587,365,259,Low
2025-09-09,Secunderabad,3,1,1,7,1054,571,414,Medium
2025-03-22,Secunderabad,2,5,0,5,902,496,315,Medium
2025-09-20,Tirupati,5,5,0,3,496,339,108,Low
2025-06-24,Visakhapatnam,11,1,0,12,383,166,218,Low
2025-07-20,Nellore,19,6,0,6,835,487,209,High
2025-02-24,Secunderabad,11,0,0,12,943,648,281,Medium
2025-05-07,Visakhapatnam,15,2,0,4,932,561,361,Low
2025-06-06,Warangal,13,4,0,7,758,553,440,Low
2025-02-27,Secunderabad,5,3,0,3,864,557,456,Low
2025-01-30,Tirupati,8,3,0,5,634,296,128,Medium
2025-06-14,Warangal,13,5,1,8,714,434,189,High
2025-09-08,Nellore,16,0,0,12,924,738,551,Medium
2025-07-20,Hyderabad,10,6,0,13,871,572,466,High
2025-11-27,Kurnool,17,3,0,2,939,732,260,Medium
2025-09-17,Hyderabad,4,2,1,10,920,735,202,High
2025-04-07,Guntur,4,0,0,5,476,358,103,Low
2025-05-13,Nizamabad,2,1,0,11,888,373,367,Medium
2025-02-16,Hyderabad,20,6,0,6,115,56,28,Medium
2025-07-25,Visakhapatnam,8,4,0,13,140,79,41,Medium
2025-08-31,Nellore,22,6,0,9,1361,1031,583,High
2025-06-19,Tirupati,5,3,1,8,1152,644,241,High
2025-03-14,Visakhapatnam,13,4,0,12,106,78,52,Low
2025-03-07,Guntur,18,4,0,13,301,218,77,Medium
2025-04-08,Warangal,17,1,0,6,216,138,96,Medium
2025-11-22,Kurnool,6,5,0,5,1260,602,289,Medium
2025-08-03,Nellore,11,6,0,3,1281,641,404,Medium
2025-06-26,Tirupati,1,3,0,5,590,384,130,Low
2025-03-17,Hyderabad,0,0,0,11,867,678,282,Medium
2025-01-16,Kurnool,23,3,0,14,273,187,89,Low
2025-09-05,Visakhapatnam,10,4,0,12,180,81,93,Medium
2025-08-13,Visakhapatnam,14,2,1,11,307,143,157,Medium
2025-10-13,Visakhapatnam,21,0,0,7,210,131,122,Medium
2025-02-17,Hyderabad,23,0,0,6,1257,651,532,Medium
2025-02-18,Kurnool,13,1,1,14,1085,446,599,High
2025-03-12,Guntur,2,2,0,9,792,431,339,Medium
2025-11-23,Kurnool,4,6,0,6,962,710,250,Medium
2025-01-30,Secunderabad,4,3,0,7,846,631,483,Medium
2025-04-14,Visakhapatnam,1,0,0,7,472,260,244,Low
2025-03-10,Nizamabad,14,0,0,4,1071,839,340,Low
2025-09-20,Warangal,21,5,0,6,1284,805,588,High
2025-01-31,Kurnool,18,4,0,5,319,181,100,Medium
2025-05-19,Warangal,3,0,0,4,440,269,177,Low
2025-03-16,Nizamabad,2,6,0,12,1209,522,516,High
2025-09-26,Tirupati,18,4,0,4,1130,568,555,Medium
2025-09-23,Nellore,5,1,0,4,1317,662,306,Medium
2025-06-16,Guntur,19,0,0,13,1024,702,267,High
2025-07-10,Warangal,7,3,1,7,770,357,415,High
2025-05-24,Nizamabad,5,5,0,4,1368,1042,796,Medium
2025-06-08,Visakhapatnam,6,6,0,7,354,241,181,Low
2025-05-11,Kurnool,21,6,0,4,1097,722,325,High
2025-01-04,Vijayawada,1,5,0,4,1027,670,501,Medium
2025-12-24,Guntur,2,2,0,8,1049,582,610,Medium
2025-04-13,Nizamabad,23,6,0,13,845,441,236,Medium
2025-11-18,Hyderabad,17,1,0,14,607,301,153,High
2025-11-08,Nizamabad,15,5,0,9,1430,1110,694,High
2025-12-26,Tirupati,8,4,0,11,1183,722,501,High
2025-02-15,Nellore,11,5,0,4,783,444,402,Medium
2025-06-18,Visakhapatnam,18,2,0,8,1479,906,357,High
2025-05-02,Tirupati,21,4,0,3,1080,655,600,Medium
2025-02-01,Warangal,13,5,0,8,1147,728,636,Medium
2025-10-02,Guntur,18,3,0,12,660,393,279,High
2025-05-01,Tirupati,22,3,0,11,855,573,333,Medium
2025-04-22,Visakhapatnam,21,1,0,8,182,95,74,Medium
2025-05-20,Nellore,10,1,1,14,1232,963,552,High
2025-02-14,Guntur,1,4,0,14,266,125,56,Low
2025-10-14,Guntur,13,1,0,14,1062,432,514,Medium
2025-03-19,Secunderabad,21,2,1,3,280,218,156,Medium
2025-11-07,Secunderabad,18,4,1,14,1394,906,449,High
2025-04-17,Nellore,4,3,0,8,1212,925,287,Medium
2025-01-31,Hyderabad,16,4,0,9,1033,791,278,Medium
2025-01-15,Tirupati,12,2,0,11,1384,858,604,Medium
2025-05-17,Vijayawada,10,5,0,3,866,550,425,Medium
2025-04-02,Nizamabad,21,2,0,11,272,110,146,Medium
2025-10-25,Visakhapatnam,10,5,1,14,740,412,406,High
2025-05-08,Warangal,7,3,1,14,1271,903,708,High
2025-05-08,Tirupati,11,3,0,11,711,450,168,Medium
2025-10-01,Kurnool,4,2,0,13,1034,536,244,Medium
2025-05-05,Visakhapatnam,17,0,0,12,719,399,248,High
2025-06-02,Tirupati,2,0,0,12,1246,606,657,Medium
2025-11-07,Guntur,20,4,0,9,686,389,149,Medium
2025-07-28,Hyderabad,0,0,1,5,526,323,246,Medium
2025-01-31,Tirupati,4,4,0,8,402,298,221,Low
2025-02-25,Warangal,9,1,0,9,862,398,309,Medium
2025-11-17,Warangal,23,0,0,2,1302,593,517,Medium
2025-06-29,Guntur,12,6,0,5,1050,500,420,Medium
2025-01-08,Nellore,8,2,0,5,263,186,134,Low
2025-04-05,Secunderabad,1,5,0,5,1001,596,390,Medium
2025-08-29,Warangal,13,4,0,8,667,394,325,Low
2025-08-04,Nellore,19,0,0,8,610,296,359,Medium
2025-02-24,Kurnool,5,0,0,2,1170,609,392,Low
2025-01-29,Secunderabad,6,2,0,12,321,200,181,Low
2025-03-03,Kurnool,12,0,0,7,315,218,103,Low
2025-10-12,Nellore,12,6,0,12,1362,805,456,High
2025-11-02,Vijayawada,19,6,0,9,112,62,32,Medium
2025-12-16,Warangal,7,1,0,13,370,239,128,Medium
2025-04-04,Nizamabad,16,4,0,9,584,350,158,Low
2025-08-07,Nellore,4,3,0,11,987,753,438,Medium
2025-05-02,Secunderabad,22,4,0,13,1002,425,418,Medium
2025-06-04,Visakhapatnam,10,2,0,11,1291,653,667,High
2025-09-26,Warangal,6,4,0,11,571,348,210,Medium
2025-04-06,Nellore,23,6,0,14,1059,569,255,High
2025-08-19,Nizamabad,14,1,0,12,553,326,262,Medium
2025-11-17,Nellore,6,0,0,11,486,250,146,Low
2025-08-15,Hyderabad,21,4,0,5,812,459,377,Medium
2025-04-01,Nellore,10,1,1,7,689,305,175,High
2025-07-14,Secunderabad,20,0,0,9,743,373,333,Medium
2025-01-14,Hyderabad,23,1,0,2,1352,1057,444,Medium
2025-03-23,Warangal,13,6,1,11,1416,576,363,High
2025-02-05,Nellore,2,2,0,7,1344,1062,746,Medium
2025-09-22,Guntur,11,0,0,14,692,278,185,Medium
2025-06-04,Visakhapatnam,7,2,0,2,1137,574,327,Medium
2025-11-07,Secunderabad,11,4,0,5,594,305,341,Low
2025-10-23,Nellore,10,3,0,5,1126,521,653,Medium
2025-12-30,Kurnool,16,1,0,6,549,221,191,Low
2025-09-16,Guntur,19,1,0,6,946,461,345,Medium
2025-11-20,Warangal,4,3,0,3,884,661,454,Low
2025-04-08,Nellore,20,1,0,8,634,280,161,Medium
2025-09-24,Nizamabad,3,2,0,13,359,228,108,Low
2025-11-16,Hyderabad,17,6,0,14,987,505,520,High
2025-09-27,Nizamabad,20,5,0,10,140,111,76,Medium
2025-03-04,Nellore,10,1,0,13,329,262,138,Medium
2025-11-15,Visakhapatnam,3,5,0,11,715,469,410,Medium
2025-02-05,Kurnool,14,2,0,14,316,202,64,Medium
2025-07-18,Secunderabad,6,4,0,9,604,393,268,Low
2025-01-04,Nellore,7,5,0,9,928,441,194,High
2025-02-14,Secunderabad,23,4,1,11,905,629,499,High
2025-07-18,Visakhapatnam,14,4,0,2,504,278,261,Low
2025-11-13,Nellore,19,3,0,13,851,544,500,High
2025-05-31,Tirupati,5,5,0,12,1126,838,625,High
2025-07-16,Kurnool,14,2,0,7,251,100,93,Low
2025-10-14,Nizamabad,11,1,0,14,734,453,238,Medium
2025-07-27,Tirupati,3,6,0,6,829,351,419,Medium
2025-03-09,Tirupati,0,6,0,8,1230,504,484,Medium
2025-01-07,Secunderabad,6,1,0,10,399,260,86,Low
2025-02-21,Nellore,2,4,0,5,1422,921,544,Medium
2025-12-02,Vijayawada,8,1,0,11,1190,666,273,High
2025-09-05,Nizamabad,21,4,0,14,1056,481,258,High
2025-12-31,Guntur,20,2,0,13,456,185,157,Medium
2025-11-21,Secunderabad,19,4,0,10,1142,854,550,High
2025-06-14,Tirupati,15,5,0,13,596,447,272,Medium
2025-05-05,Warangal,15,0,0,4,941,692,335,Low
2025-09-25,Kurnool,21,3,0,2,756,589,392,Medium
2025-10-23,Nizamabad,18,3,0,8,886,604,323,Medium
2025-01-25,Hyderabad,12,5,0,6,1367,880,497,Medium
2025-05-27,Guntur,1,1,0,7,440,334,124,Low
2025-10-14,Warangal,11,1,0,12,1213,905,512,Medium
2025-05-25,Kurnool,17,6,1,11,1289,732,693,High
2025-07-29,Tirupati,7,1,0,11,845,414,395,Medium
2025-11-26,Visakhapatnam,12,2,0,13,872,354,384,Medium
2025-10-28,Kurnool,19,1,0,6,604,255,198,Medium
2025-10-06,Nizamabad,16,0,0,7,970,748,574,Medium
2025-08-19,Vijayawada,3,1,0,8,135,91,38,Low
2025-03-21,Guntur,9,4,0,11,468,256,220,Medium
2025-01-18,Hyderabad,14,5,0,13,497,338,100,Medium
2025-04-29,Nizamabad,3,1,0,7,279,205,101,Low
2025-05-19,Kurnool,23,0,0,10,1399,903,361,Medium
2025-08-31,Tirupati,2,6,0,10,1047,590,245,Medium
2025-05-08,Visakhapatnam,13,3,0,10,1345,1054,519,Medium
2025-12-02,Visakhapatnam,16,1,0,4,677,372,387,Low
2025-11-12,Visakhapatnam,0,2,0,10,596,319,276,Low
2025-12-26,Tirupati,4,4,0,3,454,193,134,Low
2025-06-06,Visakhapatnam,15,4,0,2,977,780,441,Low
2025-03-27,Warangal,17,3,0,5,207,94,74,Medium
2025-11-07,Nizamabad,3,4,0,13,1316,568,490,Medium
2025-04-19,Nellore,9,5,0,11,104,63,51,Medium
2025-01-02,Hyderabad,10,3,0,5,894,421,522,Medium
2025-10-11,Visakhapatnam,23,5,0,10,937,396,326,Medium
2025-12-25,Vijayawada,2,3,0,7,939,563,212,Medium
2025-02-24,Visakhapatnam,19,0,0,12,739,526,172,High
2025-10-07,Kurnool,14,1,1,3,1471,797,638,High
2025-03-04,Nizamabad,18,1,0,5,566,327,327,Medium
2025-12-09,Nellore,21,1,1,11,789,447,404,High
2025-10-29,Hyderabad,17,2,0,11,139,103,31,Medium
2025-07-06,Warangal,11,6,0,3,1231,956,655,Medium
2025-06-02,Tirupati,20,0,0,14,1280,982,264,High
2025-02-16,Secunderabad,7,6,1,3,549,322,223,High
2025-09-25,Visakhapatnam,14,3,0,4,166,70,73,Low
2025-10-14,Vijayawada,9,1,0,2,737,470,390,Medium
2025-05-12,Kurnool,19,0,0,4,744,518,330,Medium
2025-02-03,Kurnool,4,0,0,13,287,190,95,Low
2025-01-08,Nizamabad,18,2,0,9,200,148,60,Medium
2025-11-18,Kurnool,22,1,0,10,1298,949,317,Medium
2025-10-24,Hyderabad,7,4,0,10,433,181,119,Medium
2025-08-12,Kurnool,14,1,0,3,1026,567,420,Low
2025-04-18,Hyderabad,11,4,0,9,802,402,396,Medium
2025-08-09,Tirupati,2,5,0,8,131,60,27,Low
2025-01-19,Nellore,9,6,0,5,1240,599,678,High
2025-10-25,Secunderabad,1,5,0,12,388,164,146,Medium
2025-10-09,Kurnool,0,3,0,2,1189,774,692,Low
2025-04-26,Tirupati,3,5,0,12,1004,456,499,Medium
2025-06-27,Nellore,20,4,0,11,1033,774,578,High
2025-02-28,Secunderabad,7,4,0,5,363,179,189,Low
2025-08-14,Guntur,20,3,0,10,253,149,77,Medium
2025-01-03,Nellore,23,4,0,14,1404,1042,327,High
2025-06-25,Guntur,15,2,0,6,472,288,162,Low
2025-12-26,Tirupati,3,4,0,4,568,274,248,Low
2025-08-05,Visakhapatnam,19,1,0,9,1029,647,222,High
2025-02-16,Secunderabad,3,6,0,6,166,129,73,Low
2025-08-23,Warangal,19,5,1,3,1099,824,484,High
2025-11-24,Kurnool,4,0,0,14,1499,1130,767,High
2025-06-28,Kurnool,9,5,0,10,254,160,137,Medium
2025-08-11,Visakhapatnam,15,0,0,5,1129,494,423,Medium
2025-04-05,Nizamabad,10,5,0,12,1325,544,643,High
2025-03-12,Kurnool,16,2,0,4,910,617,237,Low
2025-12-26,Nellore,0,4,0,9,1263,800,502,Medium
2025-03-13,Nizamabad,1,3,0,10,799,409,285,Medium
2025-03-19,Nizamabad,5,2,0,13,767,385,456,Medium
2025-02-06,Nellore,6,3,0,12,653,402,133,Medium
2025-05-26,Nizamabad,12,0,0,3,1023,682,613,Low
2025-01-23,Warangal,11,3,0,8,536,323,300,Low
2025-05-31,Hyderabad,6,5,0,10,511,212,205,Medium
2025-02-02,Warangal,20,6,0,5,1345,922,794,High
2025-12-10,Nizamabad,5,2,0,2,1276,601,585,Medium
2025-10-30,Guntur,4,3,0,8,867,652,464,Medium
2025-11-27,Secunderabad,8,3,0,9,1124,677,535,High
2025-06-21,Visakhapatnam,13,5,0,3,1275,901,263,Medium
2025-09-13,Nellore,14,5,0,14,632,458,317,Medium
2025-05-24,Kurnool,22,5,1,4,467,286,249,Medium
2025-02-27,Tirupati,11,3,0,11,1017,537,341,Medium
2025-10-04,Nellore,5,5,1,7,388,263,193,Medium
2025-01-27,Nizamabad,23,0,0,12,1127,572,428,Medium
2025-01-12,Visakhapatnam,0,6,0,13,1100,590,286,High
2025-08-19,Visakhapatnam,9,1,0,14,439,253,124,Medium
2025-11-13,Nellore,13,3,1,11,274,180,96,Medium
2025-03-05,Kurnool,4,2,0,4,600,322,231,Low
2025-02-28,Kurnool,13,4,0,6,394,202,200,Low
2025-11-24,Warangal,9,0,0,8,292,154,89,Medium
2025-11-13,Vijayawada,12,3,0,4,857,668,314,Low
2025-01-12,Nellore,17,6,0,7,1137,756,438,High
2025-08-29,Secunderabad,10,4,0,13,774,386,275,High
2025-04-14,Vijayawada,1,0,0,11,185,133,88,Low
2025-03-30,Visakhapatnam,8,6,0,11,361,191,207,Medium
2025-06-07,Secunderabad,14,5,0,6,128,79,42,Low
2025-06-01,Vijayawada,11,6,0,5,626,266,243,Medium
2025-04-28,Kurnool,8,0,0,3,615,342,126,Medium
2025-06-07,Warangal,21,5,0,13,137,56,65,Medium
2025-08-28,Guntur,4,3,0,4,1089,814,336,Medium
2025-01-09,Secunderabad,13,3,0,9,524,348,108,Low
2025-06-03,Visakhapatnam,7,1,0,13,411,174,96,Medium
2025-09-19,Hyderabad,19,4,0,6,1198,739,573,High
2025-05-22,Vijayawada,2,3,0,6,281,210,125,Low
2025-01-10,Vijayawada,15,4,0,9,782,473,410,Medium
2025-11-13,Warangal,8,3,0,11,1364,717,514,High
2025-06-11,Secunderabad,21,2,0,3,693,357,222,Medium
2025-07-09,Tirupati,2,2,0,9,963,440,352,Medium
2025-07-24,Visakhapatnam,11,3,0,12,128,97,44,Low
2025-06-17,Tirupati,18,1,0,8,845,442,189,Medium
2025-11-24,Kurnool,8,0,1,4,1041,426,376,High
2025-11-24,Warangal,3,0,0,4,1448,832,584,Medium
2025-04-01,Tirupati,10,1,0,9,213,153,79,Medium
2025-10-01,Warangal,4,2,0,2,848,496,290,Low
2025-06-26,Warangal,23,3,0,13,1246,700,528,Medium
2025-05-22,Nellore,15,3,0,13,660,356,328,Medium
2025-06-17,Tirupati,14,1,0,13,309,206,128,Low
2025-02-19,Kurnool,2,2,0,9,1413,857,404,Medium
2025-08-01,Hyderabad,2,4,0,2,336,236,176,Low
2025-07-02,Warangal,9,2,0,5,751,592,233,Medium
2025-08-13,Nellore,21,2,0,12,1041,588,310,High
2025-07-28,Kurnool,10,0,0,8,1023,456,494,Medium
2025-09-15,Nellore,18,0,0,2,767,489,310,Medium
2025-09-08,Secunderabad,8,0,0,6,1145,806,443,Medium
2025-05-01,Warangal,2,3,0,8,206,154,122,Low
2025-06-19,Nellore,9,3,0,2,565,353,202,Low
2025-03-29,Kurnool,7,5,0,10,134,95,47,Medium
2025-12-09,Secunderabad,11,1,0,5,1400,814,808,Medium
2025-05-29,Nizamabad,14,3,0,7,674,416,394,Low
2025-04-29,Kurnool,23,1,0,11,371,165,192,Low
2025-08-18,Secunderabad,18,0,0,8,797,398,276,Medium
2025-03-02,Tirupati,15,6,0,4,892,431,462,Medium
2025-07-10,Guntur,7,3,0,10,203,95,61,Medium
2025-01-14,Warangal,11,1,0,6,941,420,539,Medium
2025-01-09,Warangal,8,3,0,9,1375,990,409,High
2025-11-24,Hyderabad,9,0,0,11,1119,656,401,High
2025-12-13,Warangal,8,5,0,4,1171,729,387,High
2025-04-01,Tirupati,0,1,0,6,371,219,170,Low
2025-09-15,Warangal,3,0,0,12,891,382,475,Medium
2025-07-29,Warangal,14,1,1,11,1115,580,637,High
2025-01-18,Nizamabad,2,5,0,5,1006,414,416,Medium
