train_id,train_name,source,destination,distance_km,scheduled_departure,weather,temperature,rainfall,station_delay,previous_delay,delay_minutes
TRN1250,Vande Bharat,Kurnool,Hyderabad,436,20:00,Rain,40,65.34,2.42,6.82,19.91
TRN1251,Rajdhani Express,Guntur,Tirupati,690,12:00,Clear,38,68.94,0.0,11.25,7.69
TRN1252,Deccan Express,Kurnool,Hyderabad,102,07:00,Heavy Rain,39,56.45,0.0,1.09,30.39
TRN1253,Superfast Express,Guntur,Tirupati,86,03:00,Clear,18,27.67,10.24,17.77,15.96
TRN1254,Vande Bharat,Hyderabad,Vijayawada,655,04:00,Cloudy,33,17.43,4.16,7.82,16.96
TRN1255,Duronto Express,Hyderabad,Vijayawada,513,04:00,Clear,41,40.44,4.59,10.86,9.67
TRN1256,Rajdhani Express,Nellore,Chennai,204,14:00,Cloudy,27,72.01,3.55,12.88,11.41
TRN1257,Duronto Express,Vijayawada,Visakhapatnam,280,16:00,Clear,32,12.13,15.53,0.0,16.27
TRN1258,Jan Shatabdi,Hyderabad,Warangal,633,01:00,Clear,36,14.17,2.29,22.23,17.86
TRN1259,Garib Rath,Guntur,Tirupati,218,06:00,Cloudy,18,46.44,4.31,0.24,7.77
TRN1260,Shatabdi Express,Secunderabad,Nizamabad,352,02:00,Heavy Rain,25,26.07,14.34,6.67,41.29
TRN1261,Jan Shatabdi,Secunderabad,Nizamabad,599,04:00,Cloudy,21,72.56,6.03,0.86,7.61
TRN1262,Intercity Express,Secunderabad,Nizamabad,474,06:00,Clear,34,54.46,9.57,4.34,15.89
TRN1263,Intercity Express,Hyderabad,Vijayawada,226,15:00,Clear,37,69.08,0.0,16.83,5.37
TRN1264,Superfast Express,Kurnool,Hyderabad,478,10:00,Heavy Rain,36,46.18,2.38,16.36,35.36
TRN1265,Duronto Express,Kurnool,Hyderabad,444,02:00,Clear,26,4.76,0.91,2.44,1.91
TRN1266,Garib Rath,Secunderabad,Nizamabad,573,22:00,Clear,39,55.02,1.6,14.66,17.6
TRN1267,Krishna Express,Nellore,Chennai,356,15:00,Rain,26,22.3,8.81,11.59,26.91
TRN1268,Vande Bharat,Kurnool,Hyderabad,628,12:00,Rain,22,65.75,7.06,9.26,24.63
TRN1269,Shatabdi Express,Vijayawada,Visakhapatnam,183,22:00,Cloudy,31,22.43,6.88,0.0,15.1
TRN1270,Rajdhani Express,Secunderabad,Nizamabad,652,18:00,Cloudy,33,54.54,12.52,7.04,23.39
TRN1271,Rajdhani Express,Vijayawada,Visakhapatnam,553,12:00,Cloudy,19,22.48,8.32,6.64,17.45
TRN1272,Vande Bharat,Hyderabad,Vijayawada,312,20:00,Clear,36,28.63,0.0,2.02,11.27
TRN1273,Vande Bharat,Kurnool,Hyderabad,102,09:00,Cloudy,25,44.37,6.7,23.53,20.87
TRN1274,Garib Rath,Kurnool,Hyderabad,101,03:00,Clear,40,57.65,4.13,0.14,3.9
TRN1275,Rajdhani Express,Vijayawada,Visakhapatnam,433,10:00,Clear,34,25.41,5.0,7.93,19.19
TRN1276,Rajdhani Express,Hyderabad,Vijayawada,469,04:00,Fog,28,66.14,5.62,9.29,19.82
TRN1277,Rajdhani Express,Guntur,Tirupati,531,03:00,Heavy Rain,36,34.71,4.09,13.29,29.46
TRN1278,Vande Bharat,Guntur,Tirupati,254,22:00,Clear,28,53.31,12.93,8.62,19.7
TRN1279,Deccan Express,Secunderabad,Nizamabad,372,09:00,Clear,39,76.54,0.0,8.12,9.2
TRN1280,Shatabdi Express,Guntur,Tirupati,534,08:00,Clear,22,65.77,4.16,5.22,21.52
TRN1281,Deccan Express,Nellore,Chennai,538,21:00,Heavy Rain,18,63.7,7.69,6.85,38.3
TRN1282,Intercity Express,Guntur,Tirupati,228,07:00,Cloudy,18,71.22,2.65,1.85,10.02
TRN1283,Deccan Express,Hyderabad,Vijayawada,197,21:00,Cloudy,29,7.99,0.67,13.52,16.75
TRN1284,Shatabdi Express,Hyderabad,Vijayawada,466,14:00,Clear,29,47.61,5.33,7.87,12.08
TRN1285,Duronto Express,Vijayawada,Visakhapatnam,267,05:00,Rain,40,61.92,5.48,18.83,21.74
TRN1286,Intercity Express,Kurnool,Hyderabad,580,00:00,Rain,24,27.85,5.77,14.92,19.13
TRN1287,Jan Shatabdi,Guntur,Tirupati,386,08:00,Cloudy,25,62.66,4.11,18.43,18.94
TRN1288,Shatabdi Express,Secunderabad,Nizamabad,568,01:00,Cloudy,30,59.8,1.69,3.13,10.46
TRN1289,Krishna Express,Hyderabad,Vijayawada,687,19:00,Cloudy,32,44.9,2.32,12.41,25.22
TRN1290,Deccan Express,Vijayawada,Visakhapatnam,104,09:00,Clear,36,11.76,10.79,11.49,28.99
TRN1291,Vande Bharat,Hyderabad,Vijayawada,643,05:00,Clear,32,4.85,9.46,15.8,22.19
TRN1292,Deccan Express,Hyderabad,Warangal,327,21:00,Clear,23,42.37,8.09,8.03,14.07
TRN1293,Garib Rath,Nellore,Chennai,532,05:00,Clear,39,60.87,0.0,9.34,18.21
TRN1294,Intercity Express,Secunderabad,Nizamabad,599,11:00,Heavy Rain,29,67.49,0.0,5.0,25.34
TRN1295,Intercity Express,Hyderabad,Vijayawada,351,03:00,Fog,33,32.53,5.12,12.36,22.71
TRN1296,Rajdhani Express,Hyderabad,Warangal,390,05:00,Cloudy,23,15.21,0.0,10.98,10.37
TRN1297,Jan Shatabdi,Secunderabad,Nizamabad,441,07:00,Rain,21,19.79,10.57,16.23,37.4
TRN1298,Intercity Express,Secunderabad,Nizamabad,165,11:00,Clear,27,62.75,0.19,14.26,0.0
TRN1299,Garib Rath,Vijayawada,Visakhapatnam,401,22:00,Rain,39,34.3,4.92,4.59,14.58
TRN1300,Deccan Express,Nellore,Chennai,326,01:00,Fog,24,29.74,6.36,17.94,24.39
TRN1301,Shatabdi Express,Hyderabad,Warangal,438,13:00,Cloudy,30,20.08,0.0,14.25,7.23
TRN1302,Krishna Express,Vijayawada,Visakhapatnam,483,19:00,Clear,28,60.14,7.92,11.09,19.73
TRN1303,Deccan Express,Secunderabad,Nizamabad,659,04:00,Rain,41,46.41,11.47,8.73,24.96
TRN1304,Jan Shatabdi,Kurnool,Hyderabad,233,07:00,Clear,31,62.43,0.0,5.47,0.0
TRN1305,Duronto Express,Secunderabad,Nizamabad,300,07:00,Clear,36,47.5,5.37,5.78,13.06
TRN1306,Shatabdi Express,Secunderabad,Nizamabad,446,23:00,Rain,21,55.49,1.27,12.76,22.61
TRN1307,Shatabdi Express,Vijayawada,Visakhapatnam,512,22:00,Clear,37,34.02,7.76,0.0,9.95
TRN1308,Duronto Express,Hyderabad,Warangal,463,18:00,Clear,21,77.35,0.91,12.76,12.04
TRN1309,Deccan Express,Secunderabad,Nizamabad,422,17:00,Heavy Rain,22,57.01,3.14,11.23,35.99
TRN1310,Intercity Express,Guntur,Tirupati,630,15:00,Rain,38,43.4,3.99,5.53,15.35
TRN1311,Jan Shatabdi,Kurnool,Hyderabad,281,01:00,Rain,26,21.51,3.7,24.1,25.05
TRN1312,Deccan Express,Hyderabad,Warangal,181,16:00,Cloudy,36,29.54,4.41,15.57,18.44
TRN1313,Intercity Express,Hyderabad,Vijayawada,486,06:00,Heavy Rain,34,2.47,7.57,0.2,30.46
TRN1314,Jan Shatabdi,Hyderabad,Vijayawada,553,14:00,Cloudy,21,30.75,9.56,7.58,21.94
TRN1315,Duronto Express,Hyderabad,Warangal,247,18:00,Clear,22,57.48,4.05,9.88,17.45
TRN1316,Krishna Express,Hyderabad,Vijayawada,174,03:00,Cloudy,19,69.71,10.55,15.42,22.92
TRN1317,Jan Shatabdi,Nellore,Chennai,454,02:00,Heavy Rain,40,72.49,5.28,3.52,22.22
TRN1318,Vande Bharat,Nellore,Chennai,176,04:00,Rain,31,48.44,0.59,2.9,5.4
TRN1319,Rajdhani Express,Hyderabad,Vijayawada,98,21:00,Clear,19,16.43,5.66,7.72,18.53
TRN1320,Jan Shatabdi,Nellore,Chennai,294,18:00,Rain,41,79.23,8.42,10.97,28.08
TRN1321,Deccan Express,Hyderabad,Vijayawada,471,09:00,Clear,23,43.82,5.18,10.65,23.51
TRN1322,Vande Bharat,Hyderabad,Warangal,283,06:00,Clear,27,41.34,0.0,13.2,13.57
TRN1323,Superfast Express,Vijayawada,Visakhapatnam,245,21:00,Clear,40,6.16,2.81,6.1,20.4
TRN1324,Rajdhani Express,Nellore,Chennai,388,01:00,Rain,23,20.07,10.36,16.33,31.83
TRN1325,Intercity Express,Hyderabad,Vijayawada,522,03:00,Clear,19,69.29,7.21,10.38,18.14
TRN1326,Rajdhani Express,Nellore,Chennai,104,12:00,Clear,34,30.85,0.0,8.49,7.33
TRN1327,Shatabdi Express,Hyderabad,Vijayawada,499,08:00,Rain,27,59.15,7.59,0.18,34.44
TRN1328,Rajdhani Express,Hyderabad,Warangal,586,20:00,Heavy Rain,32,20.7,4.95,19.74,37.73
TRN1329,Krishna Express,Hyderabad,Warangal,327,16:00,Cloudy,26,19.36,2.99,9.84,13.37
TRN1330,Duronto Express,Kurnool,Hyderabad,654,00:00,Clear,22,6.17,4.06,6.28,15.9
TRN1331,Rajdhani Express,Hyderabad,Warangal,393,00:00,Cloudy,35,29.78,8.07,5.67,15.73
TRN1332,Superfast Express,Nellore,Chennai,466,09:00,Cloudy,40,59.03,0.0,2.66,15.87
TRN1333,Krishna Express,Hyderabad,Vijayawada,152,05:00,Rain,24,21.51,8.24,6.11,23.63
TRN1334,Garib Rath,Vijayawada,Visakhapatnam,524,10:00,Cloudy,23,34.21,7.56,21.95,28.52
TRN1335,Garib Rath,Kurnool,Hyderabad,171,17:00,Rain,39,62.81,0.0,10.99,12.45
TRN1336,Intercity Express,Guntur,Tirupati,286,00:00,Rain,31,0.92,11.5,13.16,25.99
TRN1337,Garib Rath,Secunderabad,Nizamabad,100,17:00,Heavy Rain,30,66.12,10.44,6.33,42.45
TRN1338,Deccan Express,Secunderabad,Nizamabad,140,19:00,Heavy Rain,30,24.62,0.0,0.0,16.95
TRN1339,Krishna Express,Vijayawada,Visakhapatnam,176,16:00,Clear,26,6.21,3.1,15.23,16.74
TRN1340,Jan Shatabdi,Hyderabad,Vijayawada,155,22:00,Cloudy,39,23.68,5.42,0.0,4.71
TRN1341,Duronto Express,Kurnool,Hyderabad,124,16:00,Rain,38,57.5,5.45,20.21,20.65
TRN1342,Krishna Express,Kurnool,Hyderabad,194,03:00,Clear,27,48.62,6.7,0.0,6.38
TRN1343,Superfast Express,Hyderabad,Warangal,588,08:00,Clear,18,43.27,9.34,15.39,29.38
TRN1344,Shatabdi Express,Secunderabad,Nizamabad,172,15:00,Fog,33,48.45,0.0,5.65,10.82
TRN1345,Superfast Express,Vijayawada,Visakhapatnam,96,06:00,Clear,34,54.31,7.15,17.34,16.72
TRN1346,Shatabdi Express,Kurnool,Hyderabad,620,20:00,Clear,33,0.8,8.46,9.96,31.68
TRN1347,Vande Bharat,Secunderabad,Nizamabad,584,21:00,Rain,36,10.19,6.07,0.0,30.23
TRN1348,Deccan Express,Secunderabad,Nizamabad,218,20:00,Clear,25,1.24,5.18,1.72,11.35
TRN1349,Superfast Express,Nellore,Chennai,597,11:00,Clear,25,77.45,5.77,4.08,12.59
TRN1350,Intercity Express,Kurnool,Hyderabad,611,09:00,Clear,36,5.6,2.35,12.93,27.59
TRN1351,Jan Shatabdi,Nellore,Chennai,586,19:00,Clear,28,74.34,9.44,5.17,21.81
TRN1352,Rajdhani Express,Secunderabad,Nizamabad,583,14:00,Clear,21,61.32,9.21,17.78,23.81
TRN1353,Jan Shatabdi,Vijayawada,Visakhapatnam,579,16:00,Clear,36,49.64,2.12,11.7,13.19
TRN1354,Krishna Express,Hyderabad,Vijayawada,479,22:00,Cloudy,38,52.33,4.53,9.33,18.82
TRN1355,Intercity Express,Nellore,Chennai,524,12:00,Rain,33,16.18,0.64,2.51,12.4
TRN1356,Krishna Express,Guntur,Tirupati,474,14:00,Cloudy,19,10.69,0.0,0.0,0.0
TRN1357,Vande Bharat,Nellore,Chennai,584,14:00,Cloudy,20,50.91,0.3,1.73,11.22
TRN1358,Duronto Express,Kurnool,Hyderabad,665,06:00,Rain,32,62.24,1.21,3.12,18.43
TRN1359,Duronto Express,Vijayawada,Visakhapatnam,419,11:00,Clear,25,2.49,3.67,11.44,10.28
TRN1360,Rajdhani Express,Nellore,Chennai,296,23:00,Clear,41,26.02,5.27,10.35,13.63
TRN1361,Vande Bharat,Nellore,Chennai,629,15:00,Rain,29,26.13,8.03,12.29,22.17
TRN1362,Duronto Express,Hyderabad,Warangal,578,21:00,Cloudy,33,24.98,4.02,9.68,23.61
TRN1363,Duronto Express,Kurnool,Hyderabad,286,10:00,Clear,20,49.97,6.0,15.32,23.56
TRN1364,Shatabdi Express,Hyderabad,Warangal,529,09:00,Clear,37,45.56,5.1,5.8,24.54
TRN1365,Rajdhani Express,Kurnool,Hyderabad,619,04:00,Cloudy,22,79.65,7.5,14.2,19.0
TRN1366,Rajdhani Express,Hyderabad,Warangal,646,21:00,Clear,40,74.0,5.49,4.36,20.31
TRN1367,Deccan Express,Hyderabad,Vijayawada,261,09:00,Cloudy,18,50.88,0.18,10.61,15.44
TRN1368,Vande Bharat,Secunderabad,Nizamabad,509,13:00,Clear,35,62.33,12.28,18.88,28.34
TRN1369,Superfast Express,Nellore,Chennai,611,05:00,Cloudy,41,76.28,5.86,14.78,21.66
TRN1370,Intercity Express,Vijayawada,Visakhapatnam,666,07:00,Clear,28,4.16,9.16,7.48,25.01
TRN1371,Vande Bharat,Guntur,Tirupati,518,15:00,Cloudy,28,16.9,7.52,2.37,19.23
TRN1372,Shatabdi Express,Hyderabad,Warangal,291,04:00,Heavy Rain,32,48.24,2.47,12.08,25.84
TRN1373,Garib Rath,Nellore,Chennai,445,19:00,Clear,38,78.03,6.37,10.16,18.22
TRN1374,Krishna Express,Vijayawada,Visakhapatnam,355,17:00,Clear,27,5.99,4.29,16.62,10.34
TRN1375,Garib Rath,Nellore,Chennai,663,07:00,Clear,40,63.86,0.19,0.71,13.15
TRN1376,Jan Shatabdi,Guntur,Tirupati,128,03:00,Cloudy,21,16.84,3.59,5.34,10.34
TRN1377,Intercity Express,Kurnool,Hyderabad,455,22:00,Clear,40,56.53,0.72,10.55,15.54
TRN1378,Superfast Express,Hyderabad,Warangal,191,22:00,Clear,40,78.74,4.54,18.82,10.98
TRN1379,Garib Rath,Vijayawada,Visakhapatnam,168,15:00,Cloudy,29,62.16,3.34,13.64,17.38
TRN1380,Vande Bharat,Hyderabad,Vijayawada,119,19:00,Clear,38,39.15,5.55,7.63,22.61
TRN1381,Intercity Express,Hyderabad,Warangal,523,06:00,Clear,33,32.54,2.9,0.0,6.16
TRN1382,Vande Bharat,Hyderabad,Vijayawada,308,05:00,Cloudy,31,51.58,6.38,10.07,9.42
TRN1383,Deccan Express,Secunderabad,Nizamabad,266,05:00,Clear,41,14.82,1.37,2.99,6.99
TRN1384,Intercity Express,Secunderabad,Nizamabad,501,07:00,Cloudy,23,29.96,3.28,4.27,24.78
TRN1385,Vande Bharat,Hyderabad,Warangal,428,04:00,Clear,26,20.21,14.92,23.87,34.72
TRN1386,Krishna Express,Vijayawada,Visakhapatnam,355,19:00,Rain,39,21.23,7.11,0.0,24.66
TRN1387,Superfast Express,Vijayawada,Visakhapatnam,407,17:00,Fog,40,23.32,2.38,2.87,23.31
TRN1388,Vande Bharat,Guntur,Tirupati,552,15:00,Cloudy,39,34.4,8.56,4.32,23.36
TRN1389,Rajdhani Express,Secunderabad,Nizamabad,250,20:00,Rain,33,27.23,14.64,9.55,34.05
TRN1390,Garib Rath,Kurnool,Hyderabad,463,19:00,Clear,37,74.27,8.55,2.56,22.97
TRN1391,Vande Bharat,Secunderabad,Nizamabad,151,11:00,Clear,25,15.99,5.4,3.5,3.68
TRN1392,Krishna Express,Secunderabad,Nizamabad,503,22:00,Heavy Rain,39,5.29,7.42,18.74,35.5
TRN1393,Shatabdi Express,Hyderabad,Warangal,218,23:00,Clear,36,23.5,5.48,5.19,16.53
TRN1394,Superfast Express,Nellore,Chennai,107,01:00,Cloudy,22,70.79,9.31,1.78,16.91
TRN1395,Duronto Express,Vijayawada,Visakhapatnam,348,19:00,Cloudy,34,56.5,0.65,0.0,11.69
TRN1396,Vande Bharat,Vijayawada,Visakhapatnam,289,15:00,Rain,29,14.86,1.8,12.48,15.92
TRN1397,Deccan Express,Kurnool,Hyderabad,263,11:00,Clear,40,77.45,5.34,0.0,7.22
TRN1398,Krishna Express,Hyderabad,Vijayawada,361,19:00,Rain,27,14.18,0.0,3.46,16.61
TRN1399,Vande Bharat,Kurnool,Hyderabad,242,11:00,Heavy Rain,29,32.9,8.73,6.34,33.23
TRN1400,Vande Bharat,Nellore,Chennai,680,01:00,Clear,38,34.4,0.57,9.61,18.07
TRN1401,Intercity Express,Secunderabad,Nizamabad,222,13:00,Cloudy,31,50.58,0.0,17.62,9.62
TRN1402,Jan Shatabdi,Guntur,Tirupati,170,17:00,Clear,20,45.33,4.48,13.13,18.58
TRN1403,Rajdhani Express,Vijayawada,Visakhapatnam,424,19:00,Clear,40,20.32,4.03,9.18,17.11
TRN1404,Intercity Express,Secunderabad,Nizamabad,276,08:00,Heavy Rain,19,59.11,2.44,8.5,30.75
TRN1405,Jan Shatabdi,Vijayawada,Visakhapatnam,524,21:00,Clear,26,2.54,2.21,13.3,18.86
TRN1406,Intercity Express,Secunderabad,Nizamabad,190,00:00,Clear,27,28.74,3.13,11.01,11.17
TRN1407,Intercity Express,Hyderabad,Warangal,287,07:00,Clear,34,26.25,0.0,0.0,9.07
TRN1408,Superfast Express,Secunderabad,Nizamabad,588,12:00,Cloudy,38,16.34,7.21,7.01,14.85
TRN1409,Rajdhani Express,Vijayawada,Visakhapatnam,84,19:00,Clear,35,77.69,11.89,11.49,22.79
TRN1410,Jan Shatabdi,Kurnool,Hyderabad,98,10:00,Clear,20,6.14,2.17,13.0,8.15
TRN1411,Krishna Express,Guntur,Tirupati,396,16:00,Heavy Rain,35,8.47,0.72,0.0,24.31
TRN1412,Duronto Express,Hyderabad,Warangal,269,03:00,Clear,30,56.81,10.15,6.01,12.71
TRN1413,Deccan Express,Kurnool,Hyderabad,636,01:00,Heavy Rain,41,37.17,0.0,1.03,19.76
TRN1414,Intercity Express,Vijayawada,Visakhapatnam,276,20:00,Clear,19,65.96,3.95,9.64,15.57
TRN1415,Intercity Express,Vijayawada,Visakhapatnam,573,11:00,Clear,40,40.04,0.0,5.1,0.88
TRN1416,Krishna Express,Guntur,Tirupati,85,15:00,Heavy Rain,20,66.28,6.45,15.02,32.64
TRN1417,Duronto Express,Hyderabad,Vijayawada,495,21:00,Rain,20,75.74,10.39,4.68,30.5
TRN1418,Jan Shatabdi,Nellore,Chennai,304,17:00,Clear,26,15.85,3.65,7.27,4.79
TRN1419,Jan Shatabdi,Nellore,Chennai,360,01:00,Clear,33,35.38,7.62,14.07,12.55
TRN1420,Deccan Express,Hyderabad,Vijayawada,413,02:00,Cloudy,19,6.14,10.13,12.45,19.2
TRN1421,Intercity Express,Secunderabad,Nizamabad,582,16:00,Clear,19,74.12,2.62,7.26,11.68
TRN1422,Rajdhani Express,Hyderabad,Warangal,266,15:00,Clear,29,25.1,2.92,13.76,6.89
TRN1423,Duronto Express,Kurnool,Hyderabad,553,14:00,Clear,24,10.56,0.0,8.42,8.16
TRN1424,Vande Bharat,Kurnool,Hyderabad,332,16:00,Clear,38,7.01,1.66,8.99,6.56
TRN1425,Garib Rath,Nellore,Chennai,479,13:00,Rain,30,69.65,8.22,14.41,33.52
TRN1426,Duronto Express,Hyderabad,Warangal,540,09:00,Clear,22,60.81,4.38,6.8,19.82
TRN1427,Intercity Express,Kurnool,Hyderabad,243,01:00,Clear,33,13.7,6.26,16.47,19.59
TRN1428,Intercity Express,Secunderabad,Nizamabad,613,19:00,Heavy Rain,21,9.77,2.68,10.14,30.66
TRN1429,Duronto Express,Kurnool,Hyderabad,414,19:00,Cloudy,21,8.45,5.51,5.38,16.47
TRN1430,Duronto Express,Secunderabad,Nizamabad,379,01:00,Clear,26,12.5,5.28,12.24,18.43
TRN1431,Deccan Express,Secunderabad,Nizamabad,268,18:00,Fog,19,34.75,13.46,1.33,32.7
TRN1432,Jan Shatabdi,Secunderabad,Nizamabad,186,23:00,Rain,40,7.96,13.41,11.89,36.75
TRN1433,Vande Bharat,Hyderabad,Vijayawada,427,00:00,Cloudy,38,61.23,7.35,5.23,13.89
TRN1434,Krishna Express,Hyderabad,Warangal,261,01:00,Rain,19,46.03,8.58,0.0,16.09
TRN1435,Deccan Express,Secunderabad,Nizamabad,523,09:00,Clear,30,52.89,0.0,13.36,13.92
TRN1436,Deccan Express,Guntur,Tirupati,442,08:00,Fog,19,32.91,7.44,16.37,38.32
TRN1437,Duronto Express,Kurnool,Hyderabad,139,01:00,Clear,21,13.97,9.03,0.0,11.16
TRN1438,Jan Shatabdi,Secunderabad,Nizamabad,207,11:00,Clear,23,57.18,8.75,9.6,7.23
TRN1439,Duronto Express,Hyderabad,Vijayawada,175,00:00,Rain,37,75.67,1.48,3.01,16.18
TRN1440,Jan Shatabdi,Kurnool,Hyderabad,475,15:00,Heavy Rain,40,44.53,10.75,1.85,29.72
TRN1441,Vande Bharat,Hyderabad,Vijayawada,389,14:00,Cloudy,22,8.27,11.14,3.4,16.88
TRN1442,Vande Bharat,Secunderabad,Nizamabad,366,02:00,Clear,36,11.86,6.11,8.86,17.01
TRN1443,Deccan Express,Kurnool,Hyderabad,587,07:00,Clear,37,11.04,4.74,10.3,22.36
TRN1444,Krishna Express,Secunderabad,Nizamabad,190,00:00,Clear,37,54.58,8.91,2.45,10.19
TRN1445,Shatabdi Express,Guntur,Tirupati,554,11:00,Cloudy,30,20.54,3.7,17.31,20.89
TRN1446,Deccan Express,Nellore,Chennai,555,19:00,Cloudy,30,68.0,9.39,5.93,24.35
TRN1447,Krishna Express,Vijayawada,Visakhapatnam,105,22:00,Cloudy,26,6.88,9.72,23.95,24.98
TRN1448,Intercity Express,Vijayawada,Visakhapatnam,506,18:00,Cloudy,31,47.89,0.0,1.24,15.26
TRN1449,Shatabdi Express,Hyderabad,Warangal,131,21:00,Heavy Rain,24,51.28,0.0,6.96,27.1
TRN1450,Shatabdi Express,Secunderabad,Nizamabad,500,13:00,Rain,33,4.55,12.19,13.36,33.57
TRN1451,Deccan Express,Guntur,Tirupati,339,10:00,Fog,24,36.33,7.72,7.04,29.84
TRN1452,Deccan Express,Vijayawada,Visakhapatnam,133,18:00,Clear,31,12.95,3.64,0.0,8.22
TRN1453,Superfast Express,Hyderabad,Vijayawada,437,09:00,Cloudy,38,35.36,2.9,9.24,22.57
TRN1454,Deccan Express,Vijayawada,Visakhapatnam,520,06:00,Cloudy,35,32.12,5.52,2.17,12.14
TRN1455,Garib Rath,Guntur,Tirupati,595,16:00,Cloudy,39,4.69,13.66,16.33,28.99
TRN1456,Superfast Express,Hyderabad,Warangal,371,17:00,Cloudy,28,45.27,9.11,6.57,26.66
TRN1457,Shatabdi Express,Kurnool,Hyderabad,266,03:00,Cloudy,24,75.17,7.02,18.42,28.14
TRN1458,Duronto Express,Vijayawada,Visakhapatnam,169,20:00,Clear,18,25.85,3.38,18.79,12.27
TRN1459,Superfast Express,Nellore,Chennai,98,04:00,Clear,22,0.84,7.11,16.97,18.25
TRN1460,Jan Shatabdi,Secunderabad,Nizamabad,240,10:00,Clear,32,48.83,3.58,6.46,15.5
TRN1461,Rajdhani Express,Guntur,Tirupati,501,04:00,Heavy Rain,29,3.87,6.7,10.93,23.98
TRN1462,Superfast Express,Nellore,Chennai,529,11:00,Fog,27,62.75,9.26,0.0,31.53
TRN1463,Jan Shatabdi,Guntur,Tirupati,303,18:00,Cloudy,26,1.68,6.74,10.99,19.41
TRN1464,Krishna Express,Hyderabad,Warangal,202,14:00,Clear,27,16.18,8.66,4.23,11.83
TRN1465,Intercity Express,Secunderabad,Nizamabad,428,18:00,Heavy Rain,25,67.13,5.08,0.0,37.14
TRN1466,Deccan Express,Guntur,Tirupati,413,12:00,Clear,24,7.84,12.59,22.73,28.2
TRN1467,Vande Bharat,Vijayawada,Visakhapatnam,570,15:00,Rain,41,36.13,7.58,13.21,21.87
TRN1468,Jan Shatabdi,Hyderabad,Warangal,213,14:00,Rain,35,74.24,7.0,6.16,16.59
TRN1469,Deccan Express,Guntur,Tirupati,258,23:00,Clear,32,33.09,8.81,20.81,21.83
TRN1470,Jan Shatabdi,Nellore,Chennai,508,12:00,Clear,37,14.32,5.23,12.35,19.41
TRN1471,Jan Shatabdi,Secunderabad,Nizamabad,449,14:00,Heavy Rain,32,34.96,10.87,16.89,35.26
TRN1472,Krishna Express,Nellore,Chennai,93,21:00,Rain,41,31.95,8.63,10.26,26.42
TRN1473,Jan Shatabdi,Nellore,Chennai,354,17:00,Rain,18,66.61,6.36,9.97,27.53
TRN1474,Rajdhani Express,Kurnool,Hyderabad,562,07:00,Cloudy,30,49.49,3.54,3.33,20.9
TRN1475,Shatabdi Express,Guntur,Tirupati,637,07:00,Clear,40,45.74,0.84,6.71,10.88
TRN1476,Shatabdi Express,Kurnool,Hyderabad,431,12:00,Cloudy,40,19.5,0.62,0.25,9.32
TRN1477,Rajdhani Express,Hyderabad,Warangal,382,07:00,Clear,24,62.42,0.0,11.04,18.69
TRN1478,Garib Rath,Vijayawada,Visakhapatnam,375,15:00,Clear,34,10.65,12.11,4.28,11.31
TRN1479,Vande Bharat,Guntur,Tirupati,616,17:00,Clear,28,22.85,7.56,8.86,22.81
TRN1480,Superfast Express,Hyderabad,Warangal,225,16:00,Clear,41,41.71,0.0,7.73,5.54
TRN1481,Vande Bharat,Guntur,Tirupati,205,10:00,Cloudy,33,47.76,3.81,17.18,24.02
TRN1482,Vande Bharat,Vijayawada,Visakhapatnam,560,01:00,Clear,25,19.75,5.78,11.66,8.7
TRN1483,Intercity Express,Secunderabad,Nizamabad,149,08:00,Clear,24,57.85,7.99,14.64,22.32
TRN1484,Deccan Express,Kurnool,Hyderabad,94,03:00,Cloudy,26,24.7,5.17,0.79,4.79
TRN1485,Shatabdi Express,Hyderabad,Vijayawada,148,22:00,Cloudy,32,53.04,6.92,9.39,16.75
TRN1486,Deccan Express,Nellore,Chennai,196,10:00,Clear,27,68.73,3.54,22.35,22.45
TRN1487,Krishna Express,Guntur,Tirupati,152,19:00,Cloudy,39,32.85,7.24,9.31,24.5
TRN1488,Jan Shatabdi,Kurnool,Hyderabad,168,17:00,Clear,40,10.46,2.2,16.36,20.0
TRN1489,Jan Shatabdi,Guntur,Tirupati,185,22:00,Cloudy,20,34.2,10.16,13.35,17.35
TRN1490,Shatabdi Express,Nellore,Chennai,446,15:00,Rain,26,29.62,0.0,10.95,16.91
TRN1491,Jan Shatabdi,Nellore,Chennai,546,05:00,Cloudy,36,63.04,3.93,11.24,14.45
TRN1492,Vande Bharat,Kurnool,Hyderabad,252,12:00,Heavy Rain,27,61.17,15.02,11.11,33.68
TRN1493,Jan Shatabdi,Nellore,Chennai,364,22:00,Cloudy,41,18.5,1.79,0.58,7.61
TRN1494,Garib Rath,Nellore,Chennai,263,06:00,Rain,25,69.7,4.48,14.63,17.14
TRN1495,Jan Shatabdi,Hyderabad,Vijayawada,270,07:00,Cloudy,21,50.0,0.0,15.04,18.47
TRN1496,Jan Shatabdi,Hyderabad,Vijayawada,202,10:00,Cloudy,18,15.14,4.83,8.64,27.53
TRN1497,Vande Bharat,Hyderabad,Warangal,511,04:00,Fog,20,56.75,9.87,15.4,34.63
TRN1498,Superfast Express,Guntur,Tirupati,129,21:00,Heavy Rain,32,5.67,3.74,14.37,30.27
